CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Orgao_Administracao;Quantidade_Amarelo;Quantidade_Branco;Quantidade_Preto;Quantidade_Pardo;Quantidade_Indigena;Quantidade_Outros;Quantidade_Sem_Resposta;Nao_Aplicavel
61.486.650/0001-83;2024-12-31;5;141355;DIAGNOSTICOS DA AMERICA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
61.486.650/0001-83;2024-12-31;5;141355;DIAGNOSTICOS DA AMERICA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
61.486.650/0001-83;2024-12-31;5;141355;DIAGNOSTICOS DA AMERICA S.A.;Diretoria;0;8;0;0;0;0;2;N
61.532.644/0001-15;2024-12-31;3;141275;ITAÚSA S.A.;Conselho de Administração - Efetivos;0;8;0;0;0;0;0;N
61.532.644/0001-15;2024-12-31;3;141275;ITAÚSA S.A.;Conselho de Administração - Suplentes;0;2;0;0;0;0;0;N
61.532.644/0001-15;2024-12-31;3;141275;ITAÚSA S.A.;Conselho Fiscal - Efetivos;0;5;0;0;0;0;0;N
61.532.644/0001-15;2024-12-31;3;141275;ITAÚSA S.A.;Conselho Fiscal - Suplentes;0;5;0;0;0;0;0;N
61.532.644/0001-15;2024-12-31;3;141275;ITAÚSA S.A.;Diretoria;0;7;0;0;0;0;0;N
61.584.140/0001-49;2024-12-31;1;138212;REDE ENERGIA PARTICIPAÇÕES S.A.;Conselho de Administração - Efetivos;0;2;0;0;0;0;1;N
61.584.140/0001-49;2024-12-31;1;138212;REDE ENERGIA PARTICIPAÇÕES S.A.;Conselho de Administração - Suplentes;0;1;0;0;0;0;0;N
61.584.140/0001-49;2024-12-31;1;138212;REDE ENERGIA PARTICIPAÇÕES S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
61.584.140/0001-49;2024-12-31;1;138212;REDE ENERGIA PARTICIPAÇÕES S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
61.584.140/0001-49;2024-12-31;1;138212;REDE ENERGIA PARTICIPAÇÕES S.A.;Diretoria;0;3;0;0;0;0;0;N
61.585.865/0001-51;2024-12-31;1;138773;RAIA DROGASIL S.A.;Conselho de Administração - Efetivos;0;10;0;0;0;0;0;N
61.585.865/0001-51;2024-12-31;1;138773;RAIA DROGASIL S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
61.585.865/0001-51;2024-12-31;1;138773;RAIA DROGASIL S.A.;Conselho Fiscal - Efetivos;0;3;0;1;0;0;0;N
61.585.865/0001-51;2024-12-31;1;138773;RAIA DROGASIL S.A.;Conselho Fiscal - Suplentes;0;4;0;0;0;0;0;N
61.585.865/0001-51;2024-12-31;1;138773;RAIA DROGASIL S.A.;Diretoria;0;5;0;0;0;0;0;N
61.695.227/0001-93;2024-12-31;6;139968;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Conselho de Administração - Efetivos;0;5;0;0;0;0;4;N
61.695.227/0001-93;2024-12-31;6;139968;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
61.695.227/0001-93;2024-12-31;6;139968;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
61.695.227/0001-93;2024-12-31;6;139968;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
61.695.227/0001-93;2024-12-31;6;139968;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Diretoria;0;8;0;1;0;0;3;N
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;Conselho de Administração - Efetivos;0;5;0;0;0;0;0;N
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;Conselho Fiscal - Efetivos;0;5;0;0;0;0;0;N
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;Conselho Fiscal - Suplentes;0;5;0;0;0;0;0;N
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;Diretoria;0;9;0;0;0;0;0;N
62.002.886/0001-60;2024-12-31;2;142125;SAO PAULO TURISMO S.A.;Conselho de Administração - Efetivos;0;8;0;0;0;0;0;N
62.002.886/0001-60;2024-12-31;2;142125;SAO PAULO TURISMO S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
62.002.886/0001-60;2024-12-31;2;142125;SAO PAULO TURISMO S.A.;Conselho Fiscal - Efetivos;1;3;0;0;0;0;0;N
62.002.886/0001-60;2024-12-31;2;142125;SAO PAULO TURISMO S.A.;Conselho Fiscal - Suplentes;0;3;1;0;0;0;0;N
62.002.886/0001-60;2024-12-31;2;142125;SAO PAULO TURISMO S.A.;Diretoria;0;6;0;1;0;0;0;N
62.144.175/0001-20;2024-12-31;13;142074;BCO PINE S.A;Conselho de Administração - Efetivos;0;6;0;0;0;0;0;N
62.144.175/0001-20;2024-12-31;13;142074;BCO PINE S.A;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
62.144.175/0001-20;2024-12-31;13;142074;BCO PINE S.A;Conselho Fiscal - Efetivos;0;0;0;0;0;2;0;N
62.144.175/0001-20;2024-12-31;13;142074;BCO PINE S.A;Conselho Fiscal - Suplentes;0;0;0;0;0;2;0;N
62.144.175/0001-20;2024-12-31;13;142074;BCO PINE S.A;Diretoria;0;8;0;0;0;0;0;N
62.232.889/0001-90;2024-12-31;1;138602;BCO DAYCOVAL S.A.;Conselho de Administração - Efetivos;0;7;0;0;0;0;0;N
62.232.889/0001-90;2024-12-31;1;138602;BCO DAYCOVAL S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
62.232.889/0001-90;2024-12-31;1;138602;BCO DAYCOVAL S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
62.232.889/0001-90;2024-12-31;1;138602;BCO DAYCOVAL S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
62.232.889/0001-90;2024-12-31;1;138602;BCO DAYCOVAL S.A.;Diretoria;0;16;0;0;0;0;0;N
62.258.884/0001-36;2024-12-31;3;141371;INTERCEMENT BRASIL S.A.;Conselho de Administração - Efetivos;1;4;0;0;0;0;0;N
62.258.884/0001-36;2024-12-31;3;141371;INTERCEMENT BRASIL S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
62.258.884/0001-36;2024-12-31;3;141371;INTERCEMENT BRASIL S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
62.258.884/0001-36;2024-12-31;3;141371;INTERCEMENT BRASIL S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
62.258.884/0001-36;2024-12-31;3;141371;INTERCEMENT BRASIL S.A.;Diretoria;1;3;0;0;0;0;0;N
62.307.848/0001-15;2024-12-31;10;142107;BANCO RCI BRASIL S.A.;Conselho de Administração - Efetivos;0;6;0;0;0;0;0;N
62.307.848/0001-15;2024-12-31;10;142107;BANCO RCI BRASIL S.A.;Conselho de Administração - Suplentes;0;6;0;0;0;0;0;N
62.307.848/0001-15;2024-12-31;10;142107;BANCO RCI BRASIL S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
62.307.848/0001-15;2024-12-31;10;142107;BANCO RCI BRASIL S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
62.307.848/0001-15;2024-12-31;10;142107;BANCO RCI BRASIL S.A.;Diretoria;0;4;0;0;0;0;0;N
62.984.091/0001-02;2024-12-31;6;141816;CRUZEIRO DO SUL EDUCACIONAL S.A.;Conselho de Administração - Efetivos;0;9;0;0;0;0;0;N
62.984.091/0001-02;2024-12-31;6;141816;CRUZEIRO DO SUL EDUCACIONAL S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
62.984.091/0001-02;2024-12-31;6;141816;CRUZEIRO DO SUL EDUCACIONAL S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
62.984.091/0001-02;2024-12-31;6;141816;CRUZEIRO DO SUL EDUCACIONAL S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
62.984.091/0001-02;2024-12-31;6;141816;CRUZEIRO DO SUL EDUCACIONAL S.A.;Diretoria;0;10;0;0;0;0;0;N
64.904.295/0001-03;2024-02-28;5;139520;CAMIL ALIMENTOS S.A.;Conselho de Administração - Efetivos;0;9;0;0;0;0;0;N
64.904.295/0001-03;2024-02-28;5;139520;CAMIL ALIMENTOS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
64.904.295/0001-03;2024-02-28;5;139520;CAMIL ALIMENTOS S.A.;Conselho Fiscal - Efetivos;0;6;0;0;0;0;0;N
64.904.295/0001-03;2024-02-28;5;139520;CAMIL ALIMENTOS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
64.904.295/0001-03;2024-02-28;5;139520;CAMIL ALIMENTOS S.A.;Diretoria;0;2;0;0;0;0;0;N
64.904.295/0001-03;2024-02-29;2;133838;CAMIL ALIMENTOS S.A.;Conselho de Administração - Efetivos;0;9;0;0;0;0;0;N
64.904.295/0001-03;2024-02-29;2;133838;CAMIL ALIMENTOS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
64.904.295/0001-03;2024-02-29;2;133838;CAMIL ALIMENTOS S.A.;Conselho Fiscal - Efetivos;0;6;0;0;0;0;0;N
64.904.295/0001-03;2024-02-29;2;133838;CAMIL ALIMENTOS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
64.904.295/0001-03;2024-02-29;2;133838;CAMIL ALIMENTOS S.A.;Diretoria;0;2;0;0;0;0;0;N
65.654.303/0001-73;2024-12-31;6;142118;DIBENS LEASING S.A. - ARREND.MERCANTIL;Conselho de Administração - Efetivos;0;3;0;0;0;0;0;N
65.654.303/0001-73;2024-12-31;6;142118;DIBENS LEASING S.A. - ARREND.MERCANTIL;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
65.654.303/0001-73;2024-12-31;6;142118;DIBENS LEASING S.A. - ARREND.MERCANTIL;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
65.654.303/0001-73;2024-12-31;6;142118;DIBENS LEASING S.A. - ARREND.MERCANTIL;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
65.654.303/0001-73;2024-12-31;6;142118;DIBENS LEASING S.A. - ARREND.MERCANTIL;Diretoria;0;10;0;0;0;0;0;N
67.010.660/0001-24;2024-12-31;4;142013;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Conselho de Administração - Efetivos;0;0;0;0;0;0;7;N
67.010.660/0001-24;2024-12-31;4;142013;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
67.010.660/0001-24;2024-12-31;4;142013;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;4;N
67.010.660/0001-24;2024-12-31;4;142013;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;4;N
67.010.660/0001-24;2024-12-31;4;142013;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Diretoria;0;0;0;0;0;0;3;N
67.571.414/0001-41;2024-12-31;6;142018;VIVER INCORPORADORA E CONSTRUTORA S.A.;Conselho de Administração - Efetivos;0;4;0;0;0;0;0;N
67.571.414/0001-41;2024-12-31;6;142018;VIVER INCORPORADORA E CONSTRUTORA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
67.571.414/0001-41;2024-12-31;6;142018;VIVER INCORPORADORA E CONSTRUTORA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
67.571.414/0001-41;2024-12-31;6;142018;VIVER INCORPORADORA E CONSTRUTORA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
67.571.414/0001-41;2024-12-31;6;142018;VIVER INCORPORADORA E CONSTRUTORA S.A.;Diretoria;0;3;0;0;0;0;0;N
67.620.377/0001-14;2024-12-31;2;140354;MINERVA S.A.;Conselho de Administração - Efetivos;0;7;0;3;0;0;0;N
67.620.377/0001-14;2024-12-31;2;140354;MINERVA S.A.;Conselho de Administração - Suplentes;0;2;0;0;0;0;0;N
67.620.377/0001-14;2024-12-31;2;140354;MINERVA S.A.;Conselho Fiscal - Efetivos;0;3;0;0;0;0;0;N
67.620.377/0001-14;2024-12-31;2;140354;MINERVA S.A.;Conselho Fiscal - Suplentes;0;3;0;0;0;0;0;N
67.620.377/0001-14;2024-12-31;2;140354;MINERVA S.A.;Diretoria;0;7;0;0;0;0;0;N
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;Conselho de Administração - Efetivos;0;6;0;0;0;0;0;N
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;Diretoria;0;3;0;0;0;0;0;N
71.208.516/0001-74;2024-12-31;5;141440;ALGAR TELECOM S/A;Conselho de Administração - Efetivos;0;6;0;0;0;0;0;N
71.208.516/0001-74;2024-12-31;5;141440;ALGAR TELECOM S/A;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
71.208.516/0001-74;2024-12-31;5;141440;ALGAR TELECOM S/A;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
71.208.516/0001-74;2024-12-31;5;141440;ALGAR TELECOM S/A;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
71.208.516/0001-74;2024-12-31;5;141440;ALGAR TELECOM S/A;Diretoria;0;5;0;0;0;0;0;N
71.476.527/0001-35;2024-12-31;1;138501;CONSTRUTORA TENDA S.A.;Conselho de Administração - Efetivos;0;4;0;1;0;0;1;N
71.476.527/0001-35;2024-12-31;1;138501;CONSTRUTORA TENDA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
71.476.527/0001-35;2024-12-31;1;138501;CONSTRUTORA TENDA S.A.;Conselho Fiscal - Efetivos;0;3;0;0;0;0;0;N
71.476.527/0001-35;2024-12-31;1;138501;CONSTRUTORA TENDA S.A.;Conselho Fiscal - Suplentes;0;2;0;0;0;0;1;N
71.476.527/0001-35;2024-12-31;1;138501;CONSTRUTORA TENDA S.A.;Diretoria;0;11;0;2;0;0;0;N
71.673.990/0001-77;2024-12-31;3;139243;NATURA COSMETICOS S.A.;Conselho de Administração - Efetivos;0;3;0;0;0;0;0;N
71.673.990/0001-77;2024-12-31;3;139243;NATURA COSMETICOS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
71.673.990/0001-77;2024-12-31;3;139243;NATURA COSMETICOS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
71.673.990/0001-77;2024-12-31;3;139243;NATURA COSMETICOS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
71.673.990/0001-77;2024-12-31;3;139243;NATURA COSMETICOS S.A.;Diretoria;0;4;0;0;0;0;0;N
73.178.600/0001-18;2024-12-31;3;141700;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração - Efetivos;0;7;0;1;0;0;0;N
73.178.600/0001-18;2024-12-31;3;141700;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
73.178.600/0001-18;2024-12-31;3;141700;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho Fiscal - Efetivos;0;3;0;0;0;0;0;N
73.178.600/0001-18;2024-12-31;3;141700;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho Fiscal - Suplentes;0;3;0;0;0;0;0;N
73.178.600/0001-18;2024-12-31;3;141700;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Diretoria;0;6;0;0;0;0;0;N
73.903.718/0001-61;2024-12-31;1;138410;SNB PARTICIPACOES SA;Conselho de Administração - Efetivos;0;0;0;0;0;0;0;S
73.903.718/0001-61;2024-12-31;1;138410;SNB PARTICIPACOES SA;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
73.903.718/0001-61;2024-12-31;1;138410;SNB PARTICIPACOES SA;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
73.903.718/0001-61;2024-12-31;1;138410;SNB PARTICIPACOES SA;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
73.903.718/0001-61;2024-12-31;1;138410;SNB PARTICIPACOES SA;Diretoria;0;0;0;0;0;0;0;S
75.315.333/0001-09;2024-12-31;3;141793;ATACADÃO S.A.;Conselho de Administração - Efetivos;0;6;1;0;0;0;6;N
75.315.333/0001-09;2024-12-31;3;141793;ATACADÃO S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
75.315.333/0001-09;2024-12-31;3;141793;ATACADÃO S.A.;Conselho Fiscal - Efetivos;0;3;0;0;0;0;0;N
75.315.333/0001-09;2024-12-31;3;141793;ATACADÃO S.A.;Conselho Fiscal - Suplentes;0;3;0;0;0;0;0;N
75.315.333/0001-09;2024-12-31;3;141793;ATACADÃO S.A.;Diretoria;0;3;0;0;0;0;2;N
75.609.123/0001-23;2024-12-31;4;138498;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Conselho de Administração - Efetivos;0;6;0;0;0;0;0;N
75.609.123/0001-23;2024-12-31;4;138498;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
75.609.123/0001-23;2024-12-31;4;138498;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
75.609.123/0001-23;2024-12-31;4;138498;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
75.609.123/0001-23;2024-12-31;4;138498;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Diretoria;0;4;0;0;0;0;0;N
76.483.817/0001-20;2024-12-31;7;142113;CIA PARANAENSE DE ENERGIA - COPEL;Conselho de Administração - Efetivos;0;8;1;0;0;0;0;N
76.483.817/0001-20;2024-12-31;7;142113;CIA PARANAENSE DE ENERGIA - COPEL;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
76.483.817/0001-20;2024-12-31;7;142113;CIA PARANAENSE DE ENERGIA - COPEL;Conselho Fiscal - Efetivos;0;3;0;0;0;0;0;N
76.483.817/0001-20;2024-12-31;7;142113;CIA PARANAENSE DE ENERGIA - COPEL;Conselho Fiscal - Suplentes;0;3;0;0;0;0;0;N
76.483.817/0001-20;2024-12-31;7;142113;CIA PARANAENSE DE ENERGIA - COPEL;Diretoria;0;9;0;0;0;0;0;N
76.484.013/0001-45;2024-12-31;7;142046;CIA SANEAMENTO DO PARANA - SANEPAR;Conselho de Administração - Efetivos;0;9;0;0;0;0;0;N
76.484.013/0001-45;2024-12-31;7;142046;CIA SANEAMENTO DO PARANA - SANEPAR;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
76.484.013/0001-45;2024-12-31;7;142046;CIA SANEAMENTO DO PARANA - SANEPAR;Conselho Fiscal - Efetivos;0;3;0;0;0;0;0;N
76.484.013/0001-45;2024-12-31;7;142046;CIA SANEAMENTO DO PARANA - SANEPAR;Conselho Fiscal - Suplentes;0;4;0;0;0;0;0;N
76.484.013/0001-45;2024-12-31;7;142046;CIA SANEAMENTO DO PARANA - SANEPAR;Diretoria;0;8;0;0;0;0;0;N
76.535.764/0001-43;2024-12-31;9;142020;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho de Administração - Efetivos;0;9;0;0;0;0;0;N
76.535.764/0001-43;2024-12-31;9;142020;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
76.535.764/0001-43;2024-12-31;9;142020;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho Fiscal - Efetivos;0;2;0;1;0;0;0;N
76.535.764/0001-43;2024-12-31;9;142020;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho Fiscal - Suplentes;0;3;0;0;0;0;0;N
76.535.764/0001-43;2024-12-31;9;142020;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Diretoria;1;2;0;0;0;0;0;N
79.430.682/0001-22;2024-12-31;4;139377;FARMÁCIA E DROGARIA NISSEI S.A.;Conselho de Administração - Efetivos;3;2;0;0;0;0;0;N
79.430.682/0001-22;2024-12-31;4;139377;FARMÁCIA E DROGARIA NISSEI S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
79.430.682/0001-22;2024-12-31;4;139377;FARMÁCIA E DROGARIA NISSEI S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
79.430.682/0001-22;2024-12-31;4;139377;FARMÁCIA E DROGARIA NISSEI S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
79.430.682/0001-22;2024-12-31;4;139377;FARMÁCIA E DROGARIA NISSEI S.A.;Diretoria;1;1;0;0;0;0;0;N
80.680.093/0001-81;2024-12-31;2;141428;SENIOR SISTEMAS S.A.;Conselho de Administração - Efetivos;0;5;0;0;0;0;2;N
80.680.093/0001-81;2024-12-31;2;141428;SENIOR SISTEMAS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
80.680.093/0001-81;2024-12-31;2;141428;SENIOR SISTEMAS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
80.680.093/0001-81;2024-12-31;2;141428;SENIOR SISTEMAS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
80.680.093/0001-81;2024-12-31;2;141428;SENIOR SISTEMAS S.A.;Diretoria;0;5;0;1;0;0;1;N
81.106.957/0001-19;2024-12-31;1;138112;DESCARBONIZE SOLUÇÕES S.A.;Conselho de Administração - Efetivos;0;0;0;0;0;0;5;N
81.106.957/0001-19;2024-12-31;1;138112;DESCARBONIZE SOLUÇÕES S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
81.106.957/0001-19;2024-12-31;1;138112;DESCARBONIZE SOLUÇÕES S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
81.106.957/0001-19;2024-12-31;1;138112;DESCARBONIZE SOLUÇÕES S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
81.106.957/0001-19;2024-12-31;1;138112;DESCARBONIZE SOLUÇÕES S.A.;Diretoria;0;0;0;0;0;0;3;N
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;Conselho de Administração - Efetivos;0;9;0;0;0;0;0;N
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;Conselho Fiscal - Suplentes;0;3;0;0;0;0;0;N
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;Diretoria;0;4;0;0;0;0;0;N
81.616.807/0001-55;2024-12-31;1;138413;GRANJA FARIA S.A.;Conselho de Administração - Efetivos;0;2;0;0;0;0;0;N
81.616.807/0001-55;2024-12-31;1;138413;GRANJA FARIA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
81.616.807/0001-55;2024-12-31;1;138413;GRANJA FARIA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
81.616.807/0001-55;2024-12-31;1;138413;GRANJA FARIA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
81.616.807/0001-55;2024-12-31;1;138413;GRANJA FARIA S.A.;Diretoria;0;5;0;0;0;0;0;N
82.120.676/0001-83;2024-12-31;1;138483;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Conselho de Administração - Efetivos;0;5;0;0;0;0;0;N
82.120.676/0001-83;2024-12-31;1;138483;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
82.120.676/0001-83;2024-12-31;1;138483;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
82.120.676/0001-83;2024-12-31;1;138483;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
82.120.676/0001-83;2024-12-31;1;138483;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Diretoria;0;2;0;0;0;0;0;N
82.508.433/0001-17;2024-12-31;5;142015;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Conselho de Administração - Efetivos;0;0;0;0;0;0;9;N
82.508.433/0001-17;2024-12-31;5;142015;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
82.508.433/0001-17;2024-12-31;5;142015;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Conselho Fiscal - Efetivos;0;0;0;0;0;0;5;N
82.508.433/0001-17;2024-12-31;5;142015;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Conselho Fiscal - Suplentes;0;0;0;0;0;0;5;N
82.508.433/0001-17;2024-12-31;5;142015;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Diretoria;0;0;0;0;0;0;5;N
82.636.986/0001-55;2024-12-31;5;142070;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;Diretoria;0;2;0;0;0;0;0;N
82.640.558/0001-04;2024-12-31;2;138142;KARSTEN S.A.;Conselho de Administração - Efetivos;0;8;0;0;0;0;0;N
82.640.558/0001-04;2024-12-31;2;138142;KARSTEN S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
82.640.558/0001-04;2024-12-31;2;138142;KARSTEN S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
82.640.558/0001-04;2024-12-31;2;138142;KARSTEN S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
82.640.558/0001-04;2024-12-31;2;138142;KARSTEN S.A.;Diretoria;0;3;0;0;0;0;0;N
82.643.537/0001-34;2024-12-31;2;138167;ELECTRO ACO ALTONA S.A.;Conselho de Administração - Efetivos;0;0;0;0;0;0;5;N
82.643.537/0001-34;2024-12-31;2;138167;ELECTRO ACO ALTONA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;0;0;S
82.643.537/0001-34;2024-12-31;2;138167;ELECTRO ACO ALTONA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;0;0;S
82.643.537/0001-34;2024-12-31;2;138167;ELECTRO ACO ALTONA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;0;0;S
82.643.537/0001-34;2024-12-31;2;138167;ELECTRO ACO ALTONA S.A.;Diretoria;0;0;0;0;0;0;3;N
