CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Total_Remuneracao;Orgao_Administracao;Numero_Membros;Total_Remuneracao_Orgao;Numero_Membros_Remunerados;Salario;Beneficios_Diretos_Indiretos;Participacoes_Comites;Outros_Valores_Fixos;Descricao_Outros_Remuneracoes_Fixas;Bonus;Participacao_Resultados;Participacao_Reunioes;Outros_Valores_Variaveis;Comissoes;Descricao_Outros_Remuneracoes_Variaveis;Pos_emprego;Cessacao_Cargo;Baseada_Acoes;Observacao
92.665.611/0001-77;2024-12-31;3;141597;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2023-01-01;2023-12-31;10146272.62;Diretoria Estatutária;3.00;6974806.62;3.00;3898842.00;0.00;0.00;0.00;;3075964.62;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;
92.690.783/0001-09;2024-12-31;4;142119;METALURGICA GERDAU S.A.;2022-01-01;2022-12-31;3198479.77;Conselho de Administração;6.83;1389964.00;5.83;1389964.00;0.00;0.00;0.00;-;0.00;0.00;0.00;0.00;0.00;-;0.00;0.00;0.00;Nota 1: No caso de o administrador ser, concomitantemente, membro do Conselho de Administração e da Diretoria Estatutária, sua remuneração será definida e limitada ao exercício do cargo e funções relacionadas à Diretoria Estatutária.Nota 2: Os valores demonstrados neste quadro se referem as informações de naturezas distintas do limite de remuneração aprovado em Assembleia Geral Ordinária, conforme descrito no item 8.1 acima, tendo em vista que: (i) o limite de remuneração média aos administradores, estabelecido em Assembleia Geral Ordinária refere-se ao período entre a data da Assembleia Geral Ordinária do ano em que realizada e a data da Assembleia Geral Ordinária do ano subsequente, enquanto que o quadro 8.2 se refere à remuneração do período correspondente ao exercício fiscal e (ii) os valores estabelecidos em Assembleia Geral Ordinária são aqueles efetivamente pagos no período, enquanto que o quadro 8.2 se refere à remuneração reconhecida no resultado.Nota 3: Os honorários fixos, variáveis e demais elementos são pagos de forma distribuída entre as sociedades que compõem a Companhia, desta forma os dados apresentados neste quadro, refletem a remuneração reconhecida na Metalúrgica Gerdau S.A.Nota 4: Conforme determinado no Ofício Circular/Anual-2024- CVM/SEP, os valores relativos aos encargos sociais, não devem ser integrados aos montantes da remuneração global ou individual sujeitos a aprovação pela Assembleia Geral e consequentemente deixaram de ser incluídos a partir do ano de 2021Nota 5: O número de membros está especificado conforme método preconizado pelo Ofício Circular/Anual-2024- CVM/SEP  (média anual de membros com base em sua composição verificada a cada mês do ano).Nota 6: O número de membros remunerados corresponde àqueles remunerados pelo emissor, especificado conforme método preconizado pelo Ofício Circular/Anual-2024- CVM/SEP (média anual de membros com base em sua composição verificada a cada mês do ano). Esclareça-se, ainda, que os membros da Diretoria Estatutária também são remunerados em outras empresas da Gerdau, conforme o tempo e o grau de dedicação a cada uma delas, de maneira que as controladas são as que arcam com a parcela mais significativa da remuneração, renunciando consequetemente a remuneração pelo emissor.
92.690.783/0001-09;2024-12-31;4;142119;METALURGICA GERDAU S.A.;2022-01-01;2022-12-31;3198479.77;Diretoria Estatutária;9.83;1234515.77;2.00;427697.78;0.00;0.00;0.00;-;806817.99;0.00;0.00;0.00;0.00;-;0.00;0.00;0.00;Nota 1: No caso de o administrador ser, concomitantemente, membro do Conselho de Administração e da Diretoria Estatutária, sua remuneração será definida e limitada ao exercício do cargo e funções relacionadas à Diretoria Estatutária.Nota 2: Os valores demonstrados neste quadro se referem as informações de naturezas distintas do limite de remuneração aprovado em Assembleia Geral Ordinária, conforme descrito no item 8.1 acima, tendo em vista que: (i) o limite de remuneração média aos administradores, estabelecido em Assembleia Geral Ordinária refere-se ao período entre a data da Assembleia Geral Ordinária do ano em que realizada e a data da Assembleia Geral Ordinária do ano subsequente, enquanto que o quadro 8.2 se refere à remuneração do período correspondente ao exercício fiscal e (ii) os valores estabelecidos em Assembleia Geral Ordinária são aqueles efetivamente pagos no período, enquanto que o quadro 8.2 se refere à remuneração reconhecida no resultado.Nota 3: Os honorários fixos, variáveis e demais elementos são pagos de forma distribuída entre as sociedades que compõem a Companhia, desta forma os dados apresentados neste quadro, refletem a remuneração reconhecida na Metalúrgica Gerdau S.A.Nota 4: Conforme determinado no Ofício Circular/Anual-2024- CVM/SEP, os valores relativos aos encargos sociais, não devem ser integrados aos montantes da remuneração global ou individual sujeitos a aprovação pela Assembleia Geral e consequentemente deixaram de ser incluídos a partir do ano de 2021Nota 5: O número de membros está especificado conforme método preconizado pelo Ofício Circular/Anual-2024- CVM/SEP  (média anual de membros com base em sua composição verificada a cada mês do ano).Nota 6: O número de membros remunerados corresponde àqueles remunerados pelo emissor, especificado conforme método preconizado pelo Ofício Circular/Anual-2024- CVM/SEP (média anual de membros com base em sua composição verificada a cada mês do ano). Esclareça-se, ainda, que os membros da Diretoria Estatutária também são remunerados em outras empresas da Gerdau, conforme o tempo e o grau de dedicação a cada uma delas, de maneira que as controladas são as que arcam com a parcela mais significativa da remuneração, renunciando consequetemente a remuneração pelo emissor.
92.690.783/0001-09;2024-12-31;4;142119;METALURGICA GERDAU S.A.;2022-01-01;2022-12-31;3198479.77;Conselho Fiscal;5.00;574000.00;5.00;574000.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Nota 1: No caso de o administrador ser, concomitantemente, membro do Conselho de Administração e da Diretoria Estatutária, sua remuneração será definida e limitada ao exercício do cargo e funções relacionadas à Diretoria Estatutária.Nota 2: Os valores demonstrados neste quadro se referem as informações de naturezas distintas do limite de remuneração aprovado em Assembleia Geral Ordinária, conforme descrito no item 8.1 acima, tendo em vista que: (i) o limite de remuneração média aos administradores, estabelecido em Assembleia Geral Ordinária refere-se ao período entre a data da Assembleia Geral Ordinária do ano em que realizada e a data da Assembleia Geral Ordinária do ano subsequente, enquanto que o quadro 8.2 se refere à remuneração do período correspondente ao exercício fiscal e (ii) os valores estabelecidos em Assembleia Geral Ordinária são aqueles efetivamente pagos no período, enquanto que o quadro 8.2 se refere à remuneração reconhecida no resultado.Nota 3: Os honorários fixos, variáveis e demais elementos são pagos de forma distribuída entre as sociedades que compõem a Companhia, desta forma os dados apresentados neste quadro, refletem a remuneração reconhecida na Metalúrgica Gerdau S.A.Nota 4: Conforme determinado no Ofício Circular/Anual-2024- CVM/SEP, os valores relativos aos encargos sociais, não devem ser integrados aos montantes da remuneração global ou individual sujeitos a aprovação pela Assembleia Geral e consequentemente deixaram de ser incluídos a partir do ano de 2021Nota 5: O número de membros está especificado conforme método preconizado pelo Ofício Circular/Anual-2024- CVM/SEP  (média anual de membros com base em sua composição verificada a cada mês do ano).Nota 6: O número de membros remunerados corresponde àqueles remunerados pelo emissor, especificado conforme método preconizado pelo Ofício Circular/Anual-2024- CVM/SEP (média anual de membros com base em sua composição verificada a cada mês do ano). Esclareça-se, ainda, que os membros da Diretoria Estatutária também são remunerados em outras empresas da Gerdau, conforme o tempo e o grau de dedicação a cada uma delas, de maneira que as controladas são as que arcam com a parcela mais significativa da remuneração, renunciando consequetemente a remuneração pelo emissor.
92.690.783/0001-09;2024-12-31;4;142119;METALURGICA GERDAU S.A.;2021-01-01;2021-12-31;3944372.86;Conselho de Administração;7.00;1306596.00;5.67;1306596.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Nota 1: No caso de o administrador ser, concomitantemente, membro do Conselho de Administração e da Diretoria Estatutária, sua remuneração será definida e limitada ao exercício do cargo e funções relacionadas à Diretoria Estatutária.Nota 2: Os valores demonstrados neste quadro se referem as informações de naturezas distintas do limite de remuneração aprovado em Assembleia Geral Ordinária, conforme descrito no item 8.1 acima, tendo em vista que: (i) o limite de remuneração média aos administradores, estabelecido em Assembleia Geral Ordinária refere-se ao período entre a data da Assembleia Geral Ordinária do ano em que realizada e a data da Assembleia Geral Ordinária do ano subsequente, enquanto que o quadro 8.2 se refere à remuneração do período correspondente ao exercício fiscal e (ii) os valores estabelecidos em Assembleia Geral Ordinária são aqueles efetivamente pagos no período, enquanto que o quadro 8.2 se refere à remuneração reconhecida no resultado.Nota 3: Os honorários fixos, variáveis e demais elementos são pagos de forma distribuída entre as sociedades que compõem a Companhia, desta forma os dados apresentados neste quadro, refletem a remuneração reconhecida na Metalúrgica Gerdau S.A.Nota 4: Conforme determinado no Ofício Circular/Anual-2024- CVM/SEP, os valores relativos aos encargos sociais, não devem ser integrados aos montantes da remuneração global ou individual sujeitos a aprovação pela Assembleia Geral e consequentemente deixaram de ser incluídos a partir do ano de 2021Nota 5: O número de membros está especificado conforme método preconizado pelo Ofício Circular/Anual-2024- CVM/SEP  (média anual de membros com base em sua composição verificada a cada mês do ano).Nota 6: O número de membros remunerados corresponde àqueles remunerados pelo emissor, especificado conforme método preconizado pelo Ofício Circular/Anual-2024- CVM/SEP (média anual de membros com base em sua composição verificada a cada mês do ano). Esclareça-se, ainda, que os membros da Diretoria Estatutária também são remunerados em outras empresas da Gerdau, conforme o tempo e o grau de dedicação a cada uma delas, de maneira que as controladas são as que arcam com a parcela mais significativa da remuneração, renunciando consequetemente a remuneração pelo emissor.
92.690.783/0001-09;2024-12-31;4;142119;METALURGICA GERDAU S.A.;2021-01-01;2021-12-31;3944372.86;Diretoria Estatutária;9.00;2126696.86;2.00;473273.33;0.00;0.00;0.00;;1639523.53;0.00;0.00;0.00;0.00;;0.00;13900.00;0.00;Nota 1: No caso de o administrador ser, concomitantemente, membro do Conselho de Administração e da Diretoria Estatutária, sua remuneração será definida e limitada ao exercício do cargo e funções relacionadas à Diretoria Estatutária.Nota 2: Os valores demonstrados neste quadro se referem as informações de naturezas distintas do limite de remuneração aprovado em Assembleia Geral Ordinária, conforme descrito no item 8.1 acima, tendo em vista que: (i) o limite de remuneração média aos administradores, estabelecido em Assembleia Geral Ordinária refere-se ao período entre a data da Assembleia Geral Ordinária do ano em que realizada e a data da Assembleia Geral Ordinária do ano subsequente, enquanto que o quadro 8.2 se refere à remuneração do período correspondente ao exercício fiscal e (ii) os valores estabelecidos em Assembleia Geral Ordinária são aqueles efetivamente pagos no período, enquanto que o quadro 8.2 se refere à remuneração reconhecida no resultado.Nota 3: Os honorários fixos, variáveis e demais elementos são pagos de forma distribuída entre as sociedades que compõem a Companhia, desta forma os dados apresentados neste quadro, refletem a remuneração reconhecida na Metalúrgica Gerdau S.A.Nota 4: Conforme determinado no Ofício Circular/Anual-2024- CVM/SEP, os valores relativos aos encargos sociais, não devem ser integrados aos montantes da remuneração global ou individual sujeitos a aprovação pela Assembleia Geral e consequentemente deixaram de ser incluídos a partir do ano de 2021Nota 5: O número de membros está especificado conforme método preconizado pelo Ofício Circular/Anual-2024- CVM/SEP  (média anual de membros com base em sua composição verificada a cada mês do ano).Nota 6: O número de membros remunerados corresponde àqueles remunerados pelo emissor, especificado conforme método preconizado pelo Ofício Circular/Anual-2024- CVM/SEP (média anual de membros com base em sua composição verificada a cada mês do ano). Esclareça-se, ainda, que os membros da Diretoria Estatutária também são remunerados em outras empresas da Gerdau, conforme o tempo e o grau de dedicação a cada uma delas, de maneira que as controladas são as que arcam com a parcela mais significativa da remuneração, renunciando consequetemente a remuneração pelo emissor.
92.690.783/0001-09;2024-12-31;4;142119;METALURGICA GERDAU S.A.;2021-01-01;2021-12-31;3944372.86;Conselho Fiscal;5.00;511080.00;5.00;511080.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;Nota 1: No caso de o administrador ser, concomitantemente, membro do Conselho de Administração e da Diretoria Estatutária, sua remuneração será definida e limitada ao exercício do cargo e funções relacionadas à Diretoria Estatutária.Nota 2: Os valores demonstrados neste quadro se referem as informações de naturezas distintas do limite de remuneração aprovado em Assembleia Geral Ordinária, conforme descrito no item 8.1 acima, tendo em vista que: (i) o limite de remuneração média aos administradores, estabelecido em Assembleia Geral Ordinária refere-se ao período entre a data da Assembleia Geral Ordinária do ano em que realizada e a data da Assembleia Geral Ordinária do ano subsequente, enquanto que o quadro 8.2 se refere à remuneração do período correspondente ao exercício fiscal e (ii) os valores estabelecidos em Assembleia Geral Ordinária são aqueles efetivamente pagos no período, enquanto que o quadro 8.2 se refere à remuneração reconhecida no resultado.Nota 3: Os honorários fixos, variáveis e demais elementos são pagos de forma distribuída entre as sociedades que compõem a Companhia, desta forma os dados apresentados neste quadro, refletem a remuneração reconhecida na Metalúrgica Gerdau S.A.Nota 4: Conforme determinado no Ofício Circular/Anual-2024- CVM/SEP, os valores relativos aos encargos sociais, não devem ser integrados aos montantes da remuneração global ou individual sujeitos a aprovação pela Assembleia Geral e consequentemente deixaram de ser incluídos a partir do ano de 2021Nota 5: O número de membros está especificado conforme método preconizado pelo Ofício Circular/Anual-2024- CVM/SEP  (média anual de membros com base em sua composição verificada a cada mês do ano).Nota 6: O número de membros remunerados corresponde àqueles remunerados pelo emissor, especificado conforme método preconizado pelo Ofício Circular/Anual-2024- CVM/SEP (média anual de membros com base em sua composição verificada a cada mês do ano). Esclareça-se, ainda, que os membros da Diretoria Estatutária também são remunerados em outras empresas da Gerdau, conforme o tempo e o grau de dedicação a cada uma delas, de maneira que as controladas são as que arcam com a parcela mais significativa da remuneração, renunciando consequetemente a remuneração pelo emissor.
92.690.783/0001-09;2024-12-31;4;142119;METALURGICA GERDAU S.A.;2023-01-01;2023-12-31;3149057.54;Conselho de Administração;6.33;1428060.00;5.33;1428060.00;0.00;0.00;0.00;-;0.00;0.00;0.00;0.00;0.00;-;0.00;0.00;0.00;Nota 1: No caso de o administrador ser, concomitantemente, membro do Conselho de Administração e da Diretoria Estatutária, sua remuneração será definida e limitada ao exercício do cargo e funções relacionadas à Diretoria Estatutária.Nota 2: Os valores demonstrados neste quadro se referem as informações de naturezas distintas do limite de remuneração aprovado em Assembleia Geral Ordinária, conforme descrito no item 8.1 acima, tendo em vista que: (i) o limite de remuneração média aos administradores, estabelecido em Assembleia Geral Ordinária refere-se ao período entre a data da Assembleia Geral Ordinária do ano em que realizada e a data da Assembleia Geral Ordinária do ano subsequente, enquanto que o quadro 8.2 se refere à remuneração do período correspondente ao exercício fiscal e (ii) os valores estabelecidos em Assembleia Geral Ordinária são aqueles efetivamente pagos no período, enquanto que o quadro 8.2 se refere à remuneração reconhecida no resultado.Nota 3: Os honorários fixos, variáveis e demais elementos são pagos de forma distribuída entre as sociedades que compõem a Companhia, desta forma os dados apresentados neste quadro, refletem a remuneração reconhecida na Metalúrgica Gerdau S.A.Nota 4: Conforme determinado no Ofício Circular/Anual-2024- CVM/SEP, os valores relativos aos encargos sociais, não devem ser integrados aos montantes da remuneração global ou individual sujeitos a aprovação pela Assembleia Geral e consequentemente deixaram de ser incluídos a partir do ano de 2021Nota 5: O número de membros está especificado conforme método preconizado pelo Ofício Circular/Anual-2024- CVM/SEP  (média anual de membros com base em sua composição verificada a cada mês do ano).Nota 6: O número de membros remunerados corresponde àqueles remunerados pelo emissor, especificado conforme método preconizado pelo Ofício Circular/Anual-2024- CVM/SEP (média anual de membros com base em sua composição verificada a cada mês do ano). Esclareça-se, ainda, que os membros da Diretoria Estatutária também são remunerados em outras empresas da Gerdau, conforme o tempo e o grau de dedicação a cada uma delas, de maneira que as controladas são as que arcam com a parcela mais significativa da remuneração, renunciando consequetemente a remuneração pelo emissor.
92.690.783/0001-09;2024-12-31;4;142119;METALURGICA GERDAU S.A.;2023-01-01;2023-12-31;3149057.54;Diretoria Estatutária;8.50;1111397.54;2.00;462133.34;0.00;0.00;0.00;-;649264.20;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;Nota 1: No caso de o administrador ser, concomitantemente, membro do Conselho de Administração e da Diretoria Estatutária, sua remuneração será definida e limitada ao exercício do cargo e funções relacionadas à Diretoria Estatutária.Nota 2: Os valores demonstrados neste quadro se referem as informações de naturezas distintas do limite de remuneração aprovado em Assembleia Geral Ordinária, conforme descrito no item 8.1 acima, tendo em vista que: (i) o limite de remuneração média aos administradores, estabelecido em Assembleia Geral Ordinária refere-se ao período entre a data da Assembleia Geral Ordinária do ano em que realizada e a data da Assembleia Geral Ordinária do ano subsequente, enquanto que o quadro 8.2 se refere à remuneração do período correspondente ao exercício fiscal e (ii) os valores estabelecidos em Assembleia Geral Ordinária são aqueles efetivamente pagos no período, enquanto que o quadro 8.2 se refere à remuneração reconhecida no resultado.Nota 3: Os honorários fixos, variáveis e demais elementos são pagos de forma distribuída entre as sociedades que compõem a Companhia, desta forma os dados apresentados neste quadro, refletem a remuneração reconhecida na Metalúrgica Gerdau S.A.Nota 4: Conforme determinado no Ofício Circular/Anual-2024- CVM/SEP, os valores relativos aos encargos sociais, não devem ser integrados aos montantes da remuneração global ou individual sujeitos a aprovação pela Assembleia Geral e consequentemente deixaram de ser incluídos a partir do ano de 2021Nota 5: O número de membros está especificado conforme método preconizado pelo Ofício Circular/Anual-2024- CVM/SEP  (média anual de membros com base em sua composição verificada a cada mês do ano).Nota 6: O número de membros remunerados corresponde àqueles remunerados pelo emissor, especificado conforme método preconizado pelo Ofício Circular/Anual-2024- CVM/SEP (média anual de membros com base em sua composição verificada a cada mês do ano). Esclareça-se, ainda, que os membros da Diretoria Estatutária também são remunerados em outras empresas da Gerdau, conforme o tempo e o grau de dedicação a cada uma delas, de maneira que as controladas são as que arcam com a parcela mais significativa da remuneração, renunciando consequetemente a remuneração pelo emissor.
92.690.783/0001-09;2024-12-31;4;142119;METALURGICA GERDAU S.A.;2023-01-01;2023-12-31;3149057.54;Conselho Fiscal;5.00;609600.00;5.00;609600.00;0.00;0.00;0.00;-;0.00;0.00;0.00;0.00;0.00;-;0.00;0.00;0.00;Nota 1: No caso de o administrador ser, concomitantemente, membro do Conselho de Administração e da Diretoria Estatutária, sua remuneração será definida e limitada ao exercício do cargo e funções relacionadas à Diretoria Estatutária.Nota 2: Os valores demonstrados neste quadro se referem as informações de naturezas distintas do limite de remuneração aprovado em Assembleia Geral Ordinária, conforme descrito no item 8.1 acima, tendo em vista que: (i) o limite de remuneração média aos administradores, estabelecido em Assembleia Geral Ordinária refere-se ao período entre a data da Assembleia Geral Ordinária do ano em que realizada e a data da Assembleia Geral Ordinária do ano subsequente, enquanto que o quadro 8.2 se refere à remuneração do período correspondente ao exercício fiscal e (ii) os valores estabelecidos em Assembleia Geral Ordinária são aqueles efetivamente pagos no período, enquanto que o quadro 8.2 se refere à remuneração reconhecida no resultado.Nota 3: Os honorários fixos, variáveis e demais elementos são pagos de forma distribuída entre as sociedades que compõem a Companhia, desta forma os dados apresentados neste quadro, refletem a remuneração reconhecida na Metalúrgica Gerdau S.A.Nota 4: Conforme determinado no Ofício Circular/Anual-2024- CVM/SEP, os valores relativos aos encargos sociais, não devem ser integrados aos montantes da remuneração global ou individual sujeitos a aprovação pela Assembleia Geral e consequentemente deixaram de ser incluídos a partir do ano de 2021Nota 5: O número de membros está especificado conforme método preconizado pelo Ofício Circular/Anual-2024- CVM/SEP  (média anual de membros com base em sua composição verificada a cada mês do ano).Nota 6: O número de membros remunerados corresponde àqueles remunerados pelo emissor, especificado conforme método preconizado pelo Ofício Circular/Anual-2024- CVM/SEP (média anual de membros com base em sua composição verificada a cada mês do ano). Esclareça-se, ainda, que os membros da Diretoria Estatutária também são remunerados em outras empresas da Gerdau, conforme o tempo e o grau de dedicação a cada uma delas, de maneira que as controladas são as que arcam com a parcela mais significativa da remuneração, renunciando consequetemente a remuneração pelo emissor.
