CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Nome_Responsavel;Cargo_Responsavel
82.981.929/0001-03;2024-12-31;1;138577;CIA INDUSTRIAL SCHLOSSER S.A.;João Beckhauser;Diretor Presidente
82.982.075/0001-80;2024-12-31;2;137679;TEXTIL RENAUXVIEW S.A.;Marcio Luiz Bertoldi;Diretor de Relações com Investidores
82.982.075/0001-80;2024-12-31;2;137679;TEXTIL RENAUXVIEW S.A.;Armando Cesar Hess de Souza;Diretor Presidente
83.475.913/0001-91;2024-12-31;3;139857;PBG S/A;Rosangela Sutil de Oliveira;Diretor de Relações com Investidores
83.475.913/0001-91;2024-12-31;3;139857;PBG S/A;John Shojiro Suzuki;Diretor Presidente
83.878.892/0001-55;2024-12-31;7;142150;CENTRAIS ELET DE SANTA CATARINA S.A.;Tarcísio Estefano Rosa;Diretor Presidente
83.878.892/0001-55;2024-12-31;7;142150;CENTRAIS ELET DE SANTA CATARINA S.A.;Júlio Cesar Pungan;Diretor de Relações com Investidores
84.429.695/0001-11;2024-12-31;3;141392;WEG S.A.;Alberto Yoshikazu Kuba;Diretor Presidente
84.429.695/0001-11;2024-12-31;3;141392;WEG S.A.;André Menegueti Salgueiro;Diretor de Relações com Investidores
84.683.374/0001-49;2024-12-31;5;141764;TUPY S.A.;Fernando Cestari de Rizzo;Diretor Presidente/Relações com Investidores
84.683.408/0001-03;2024-12-31;4;142129;DOHLER S.A.;JOSÉ MÁRIO GOMES RIBEIRO;Diretor Presidente
84.683.408/0001-03;2024-12-31;4;142129;DOHLER S.A.;CESAR PEREIRA DOHLER;Diretor de Relações com Investidores
84.683.671/0001-94;2024-12-31;2;141224;WETZEL S.A.;ANDRÉ LUÍS WETZEL DA SILVA;Diretor de Relações com Investidores
84.683.671/0001-94;2024-12-31;2;141224;WETZEL S.A.;RODRIGO MORETTI RAMALHO CÂMARA;Diretor Presidente
84.684.455/0001-63;2024-12-31;2;142117;TIGRE S.A. PARTICIPAÇÕES;Vivianne Cunha Valente;Diretor de Relações com Investidores
84.684.455/0001-63;2024-12-31;2;142117;TIGRE S.A. PARTICIPAÇÕES;Otto Rudolf Becker Von Sothen;Diretor Presidente
84.684.455/0001-63;2024-12-31;2;142117;TIGRE S.A. PARTICIPAÇÕES;Luis Felipe Berthi Abboud Dau;Diretor Presidente
84.693.183/0001-68;2024-12-31;3;139230;SCHULZ S.A.;OVANDI ROSENSTOCK;Diretor de Relações com Investidores
84.693.183/0001-68;2024-12-31;3;139230;SCHULZ S.A.;OVANDI ROSENSTOCK;Diretor Presidente
85.041.333/0001-11;2024-12-31;1;138558;PORTO PONTA DO FELIX S/A;DIRCEU CORREA SOBRINHO;Diretor de Relações com Investidores
85.041.333/0001-11;2024-12-31;1;138558;PORTO PONTA DO FELIX S/A;GILBERTO BIRKHAN;Diretor Presidente
85.778.074/0001-06;2024-12-31;3;138108;METALURGICA RIOSULENSE S.A.;LUIS ANTONIO STRAMOSK;Diretor Presidente
85.778.074/0001-06;2024-12-31;3;138108;METALURGICA RIOSULENSE S.A.;ORNELIO GUILMAR KLEBER;Diretor de Relações com Investidores
86.375.425/0001-09;2024-12-31;3;141384;METISA METALURGICA TIMBOENSE S.A.;Edvaldo Angelo;Diretor Presidente
86.375.425/0001-09;2024-12-31;3;141384;METISA METALURGICA TIMBOENSE S.A.;Wilson Harrison Jacobsen;Diretor de Relações com Investidores
87.043.832/0001-73;2024-12-31;3;140596;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Marcos Eduardo Faraco Wahrhaftig;Diretor Presidente
87.043.832/0001-73;2024-12-31;3;140596;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Rafael Dorneles Japur;Diretor de Relações com Investidores
87.456.562/0001-22;2024-12-31;1;138655;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Luciano Adures de Oliveira;Diretor Presidente
87.456.562/0001-22;2024-12-31;1;138655;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Augusto Lauro de Oliveira Junior;Diretor de Relações com Investidores
87.762.563/0001-03;2024-12-31;2;139353;CIA HABITASUL DE PARTICIPACOES;Sergio Luiz Cotrim Ribas;Diretor Presidente
87.762.563/0001-03;2024-12-31;2;139353;CIA HABITASUL DE PARTICIPACOES;Odivan Carlos Cargnin;Diretor de Relações com Investidores
87.870.952/0001-44;2024-12-31;2;140065;BORRACHAS VIPAL S.A.;Renan Batista Patrício Lima;Diretor Presidente
87.870.952/0001-44;2024-12-31;2;140065;BORRACHAS VIPAL S.A.;Caio Castro de Miranda;Diretor de Relações com Investidores
88.610.126/0001-29;2024-12-31;5;141922;FRAS-LE S.A.;Sérgio Lisbão Moreira de Carvalho;Diretor Presidente
88.610.126/0001-29;2024-12-31;5;141922;FRAS-LE S.A.;Hemerson Fernando de Souza;Diretor de Relações com Investidores
88.610.191/0001-54;2024-12-31;2;141694;MUNDIAL S.A. - PRODUTOS DE CONSUMO;Michael Lenn Ceitlin;Diretor Presidente
88.610.191/0001-54;2024-12-31;2;141694;MUNDIAL S.A. - PRODUTOS DE CONSUMO;Marcelo Fagondes de Freitas;Diretor de Relações com Investidores
88.611.835/0001-29;2024-12-31;3;141385;MARCOPOLO S.A.;André Vidal Armaganijan/José Antonio Valiati;Diretor Presidente/Relações com Investidores
88.613.658/0001-10;2024-06-30;5;139863;PETTENATI S.A. INDUSTRIA TEXTIL;Otavio Ricardo Pettenati;Diretor Presidente/Relações com Investidores
89.086.144/0001-16;2024-12-31;3;141604;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;Daniel Raul Randon;Diretor Presidente
89.086.144/0001-16;2024-12-31;3;141604;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;Paulo Prignolato;Diretor de Relações com Investidores
89.096.457/0001-55;2024-12-31;4;141989;SLC AGRICOLA S.A.;Aurélio Pavinato;Diretor Presidente
89.096.457/0001-55;2024-12-31;4;141989;SLC AGRICOLA S.A.;Ivo Brum;Diretor de Relações com Investidores
89.463.822/0001-12;2024-12-31;9;141693;LUPATECH S.A;Rafael Gorenstein;Diretor Presidente/Relações com Investidores
89.637.490/0001-45;2024-12-31;4;142114;KLABIN S.A.;Marcos Paulo Conde Ivo;Diretor de Relações com Investidores
89.637.490/0001-45;2024-12-31;4;142114;KLABIN S.A.;Cristiano Cardoso Teixeira;Diretor Presidente
89.850.341/0001-60;2024-12-31;3;141998;GRENDENE S.A.;RUDIMAR DALL'ONDER;Diretor Presidente
89.850.341/0001-60;2024-12-31;3;141998;GRENDENE S.A.;ALCEU DEMARTINI DE ALBUQUERQUE;Diretor de Relações com Investidores
90.076.886/0001-40;2024-12-31;2;139398;MINUPAR PARTICIPACOES S.A.;Margareth Schacht Herrmann;Diretor Presidente
90.076.886/0001-40;2024-12-31;2;139398;MINUPAR PARTICIPACOES S.A.;Tiago Fonseca Siquiera;Diretor de Relações com Investidores
90.400.888/0001-42;2024-12-31;6;141520;BCO SANTANDER (BRASIL) S.A.;Mario Roberto Opice Leão;Diretor Presidente
90.400.888/0001-42;2024-12-31;6;141520;BCO SANTANDER (BRASIL) S.A.;Gustavo Alejo Viviani;Diretor de Relações com Investidores
90.441.460/0001-48;2024-12-31;2;141584;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Guilherme Possebon de Oliveira;Diretor de Relações com Investidores
90.441.460/0001-48;2024-12-31;2;141584;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Gustavo Dall Onder;Diretor Presidente
91.333.666/0001-17;2024-12-31;2;141243;RECRUSUL S.A.;Ricardo Mottin Junior;Diretor Presidente
91.333.666/0001-17;2024-12-31;2;141243;RECRUSUL S.A.;Luiz Alcemar Baumart;Diretor de Relações com Investidores
91.669.747/0001-92;2024-12-31;1;138220;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;DENIS CESAR CORREIA;Diretor Presidente
91.669.747/0001-92;2024-12-31;1;138220;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;THARIK MOURA;Diretor de Relações com Investidores
91.983.056/0001-69;2024-12-31;6;142078;KEPLER WEBER S.A.;Bernardo Osborn Gomes Nogueira;Diretor Presidente
91.983.056/0001-69;2024-12-31;6;142078;KEPLER WEBER S.A.;Paulo Geraldo Polezi;Diretor de Relações com Investidores
91.983.056/0001-69;2024-12-31;6;142078;KEPLER WEBER S.A.;Bernardo Osborn Gomes Nogueira;Diretor Presidente/Relações com Investidores
92.012.467/0001-70;2024-12-31;4;139700;GRAZZIOTIN S.A.;Renata Grazziotin;Diretor Presidente/Relações com Investidores
92.660.570/0001-26;2024-12-31;2;139769;TREVISA INVESTIMENTOS S.A.;JORGE LINDEMANN;Diretor Presidente/Relações com Investidores
92.665.611/0001-77;2024-12-31;3;141597;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;JULIO RICARDO MOTTIN NETO;Diretor Presidente
92.665.611/0001-77;2024-12-31;3;141597;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;ANTÔNIO CARLOS TOCCHETTO NAPP;Diretor de Relações com Investidores
92.690.783/0001-09;2024-12-31;4;142119;METALURGICA GERDAU S.A.;Gustavo Werneck da Cunha;Diretor Presidente
92.690.783/0001-09;2024-12-31;4;142119;METALURGICA GERDAU S.A.;Rafael Dorneles Japur;Diretor de Relações com Investidores
92.693.019/0001-89;2024-12-31;2;141701;PANATLANTICA S.A.;Karl Ernst Steppe;Diretor Presidente/Relações com Investidores
92.702.067/0001-96;2024-12-31;8;142092;BCO ESTADO DO RIO GRANDE DO SUL S.A.;Fernando Guerreiro Lemos;Diretor Presidente
92.702.067/0001-96;2024-12-31;8;142092;BCO ESTADO DO RIO GRANDE DO SUL S.A.;Luiz Gonzaga Veras Mota;Diretor de Relações com Investidores
92.715.812/0001-31;2024-12-31;5;141677;CPFL TRANSMISSÃO S.A.;ANDRÉ LUIZ GOMES DA SILVA;Diretor Presidente
92.715.812/0001-31;2024-12-31;5;141677;CPFL TRANSMISSÃO S.A.;YUEHUI PAN;Diretor de Relações com Investidores
92.715.812/0001-31;2024-12-31;5;141677;CPFL TRANSMISSÃO S.A.;Fu Li;Diretor Presidente
92.715.812/0001-31;2024-12-31;5;141677;CPFL TRANSMISSÃO S.A.;Fu Li;Diretor de Relações com Investidores
92.721.232/0001-57;2024-12-31;3;139024;BANRISUL ARMAZENS GERAIS SA;Agostinho Meirelles Martins Neto;Diretor Presidente
92.721.232/0001-57;2024-12-31;3;139024;BANRISUL ARMAZENS GERAIS SA;Ibanez Ferreira Filter;Diretor de Relações com Investidores
92.749.225/0001-63;2024-12-31;1;138798;HERCULES S.A. FABRICA DE TALHERES;MARCELO FAGONDES DE FREITAS;Diretor de Relações com Investidores
92.749.225/0001-63;2024-12-31;1;138798;HERCULES S.A. FABRICA DE TALHERES;MICHAEL LENN CEITLIN;Diretor Presidente
92.754.738/0001-62;2024-12-31;4;142088;LOJAS RENNER S.A.;Fabio Adegas Faccio;Diretor Presidente
92.754.738/0001-62;2024-12-31;4;142088;LOJAS RENNER S.A.;Daniel Martins dos Santos;Diretor de Relações com Investidores
92.781.335/0001-02;2024-12-31;5;141956;TAURUS ARMAS S.A.;Salesio Nuhs;Diretor Presidente
92.781.335/0001-02;2024-12-31;5;141956;TAURUS ARMAS S.A.;Sergio Castilho Sgrillo Filho;Diretor de Relações com Investidores
92.791.243/0001-03;2024-12-31;2;139334;IRANI PAPEL E EMBALAGEM S.A.;Sérgio Luiz Cotrim Ribas;Diretor Presidente
92.791.243/0001-03;2024-12-31;2;139334;IRANI PAPEL E EMBALAGEM S.A.;Odivan Carlos Cargnin;Diretor de Relações com Investidores
92.802.784/0001-90;2024-12-31;4;142099;CIA RIOGRANDENSE DE SANEAMENTO;Samanta Popow Takimi;Diretor Presidente
92.802.784/0001-90;2024-12-31;4;142099;CIA RIOGRANDENSE DE SANEAMENTO;Douglas Ronan Casagrande da Silva;Diretor de Relações com Investidores
92.802.784/0001-90;2024-12-31;4;142099;CIA RIOGRANDENSE DE SANEAMENTO;Bruno Queiroz Jatene;Diretor de Relações com Investidores
93.828.986/0001-73;2024-12-31;1;137868;CEMEPE INVESTIMENTOS S.A.;SAMUEL PAPELBAUM;Diretor Presidente/Relações com Investidores
94.813.102/0001-70;2024-12-31;2;141339;TRÊS TENTOS AGROINDUSTRIAL S/A;Luiz Osório Dumoncel;Diretor Presidente/Relações com Investidores
95.426.862/0001-97;2024-12-31;2;138871;EXCELSIOR ALIMENTOS S.A.;Luiz Carlos Motta Nunes;Diretor Presidente
95.426.862/0001-97;2024-12-31;2;138871;EXCELSIOR ALIMENTOS S.A.;Guilherme Perboyre Cavalcanti;Diretor de Relações com Investidores
96.298.013/0001-68;2024-12-31;4;142024;PACAEMBU CONSTRUTORA S.A.;Fernando Bassan de Almeida;Diretor Presidente
96.298.013/0001-68;2024-12-31;4;142024;PACAEMBU CONSTRUTORA S.A.;Leonardo de Almeida Massa;Diretor de Relações com Investidores
96.418.264/0218-02;2024-12-31;4;142027;LOJAS QUERO QUERO S.A.;Peter Takaharu Furukawa;Diretor Presidente
96.418.264/0218-02;2024-12-31;4;142027;LOJAS QUERO QUERO S.A.;Jean Pablo de Mello;Diretor de Relações com Investidores
97.191.902/0001-94;2024-12-31;3;141611;CONSERVAS ODERICH S.A.;MARCOS ODORICO ODERICH;Diretor Presidente/Relações com Investidores
97.837.181/0001-47;2024-12-31;9;142007;DEXCO S.A.;Guilherme Setubal Souza E Silva;Diretor de Relações com Investidores
97.837.181/0001-47;2024-12-31;9;142007;DEXCO S.A.;Antonio Joaquim de Oliveira;Diretor Presidente
