CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Capital;Data_Autorizacao_Aprovacao;Valor_Capital;Prazo_Integralizacao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes
50.746.577/0001-15;2024-12-31;5;141352;COSAN S.A.;321004;Capital Autorizado;2022-04-29;9000000000.00;Não aplicável;0;0;0
50.926.955/0001-42;2024-12-31;2;140852;VULCABRAS S.A.;320568;Capital Emitido;2024-03-19;1329338382.50;;274656244;0;274656244
50.926.955/0001-42;2024-12-31;2;140852;VULCABRAS S.A.;320569;Capital Subscrito;2024-03-19;1329338382.50;;274656244;0;274656244
50.926.955/0001-42;2024-12-31;2;140852;VULCABRAS S.A.;320570;Capital Integralizado;2024-03-19;1329338382.50;;274656244;0;274656244
50.926.955/0001-42;2024-12-31;2;140852;VULCABRAS S.A.;320571;Capital Autorizado;2008-01-14;2000000000.00;;0;0;0
51.128.999/0001-90;2024-12-31;2;141768;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;322151;Capital Integralizado;2024-04-29;32542303.17;;13244400;0;13244400
51.128.999/0001-90;2024-12-31;2;141768;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;322152;Capital Autorizado;2008-01-07;200000000.00;;0;0;0
51.218.147/0001-93;2024-12-31;3;142102;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;323090;Capital Emitido;2024-06-21;3030451015.74;;164995322;0;164995322
51.218.147/0001-93;2024-12-31;3;142102;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;323091;Capital Subscrito;2024-06-21;3030451015.74;;164995322;0;164995322
51.218.147/0001-93;2024-12-31;3;142102;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;323092;Capital Integralizado;2024-06-21;3030451015.74;;164995322;0;164995322
51.218.147/0001-93;2024-12-31;3;142102;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;323093;Capital Autorizado;2022-01-31;0.00;;200000000;0;200000000
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;314622;Capital Emitido;2023-11-01;978570481.24;N/A;978570481;0;978570481
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;314623;Capital Subscrito;2023-11-01;978570481.24;N/A;978570481;0;978570481
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;314624;Capital Integralizado;2023-11-01;978570481.24;N/A;978570481;0;978570481
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;314625;Capital Autorizado;2024-05-10;0.00;;146758572;0;146758572
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;319715;Capital Emitido;2023-11-01;978570481.24;N/A;978570481;0;978570481
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;319716;Capital Subscrito;2023-11-01;978570481.24;N/A;978570481;0;978570481
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;319717;Capital Integralizado;2023-11-01;978570481.24;N/A;978570481;0;978570481
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;319718;Capital Autorizado;2024-05-10;0.00;;146785572;0;146785572
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;320473;Capital Emitido;2023-11-01;978570481.24;N/A;978570481;0;978570481
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;320474;Capital Subscrito;2023-11-01;978570481.24;N/A;978570481;0;978570481
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;320475;Capital Integralizado;2023-11-01;978570481.24;N/A;978570481;0;978570481
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;320476;Capital Autorizado;2024-05-10;0.00;;146785572;0;146785572
51.466.860/0001-56;2024-03-31;10;140392;SAO MARTINHO S.A.;320196;Capital Subscrito;2024-07-26;4445192198.41;;346375066;0;346375066
51.466.860/0001-56;2024-03-31;10;140392;SAO MARTINHO S.A.;320197;Capital Integralizado;2024-07-26;4445192198.41;;346375066;0;346375066
51.466.860/0001-56;2024-03-31;10;140392;SAO MARTINHO S.A.;320198;Capital Autorizado;2016-12-09;0.00;;372000000;0;372000000
51.466.860/0001-56;2024-03-31;10;140392;SAO MARTINHO S.A.;320199;Capital Emitido;2024-07-26;4445192198.41;;346375066;0;346375066
51.742.485/0001-20;2024-12-31;1;135731;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;311916;Capital Emitido;2023-08-28;58620990.00;;60000000;60000000;120000000
51.742.485/0001-20;2024-12-31;1;135731;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;311917;Capital Subscrito;2023-08-28;58620990.00;;60000000;60000000;120000000
51.742.485/0001-20;2024-12-31;1;135731;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;311918;Capital Integralizado;2023-08-28;58620990.00;;60000000;60000000;120000000
51.742.485/0001-20;2024-12-31;1;135731;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;319572;Capital Emitido;2023-08-28;58620990.00;;60000000;60000000;120000000
51.742.485/0001-20;2024-12-31;1;135731;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;319573;Capital Subscrito;2023-08-28;58620990.00;;60000000;60000000;120000000
51.742.485/0001-20;2024-12-31;1;135731;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;319574;Capital Integralizado;2023-08-28;58620990.00;;60000000;60000000;120000000
51.742.485/0001-20;2024-12-31;1;135731;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;320272;Capital Emitido;2023-08-28;58620990.00;;60000000;60000000;120000000
51.742.485/0001-20;2024-12-31;1;135731;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;320273;Capital Subscrito;2023-08-28;58620990.00;;60000000;60000000;120000000
51.742.485/0001-20;2024-12-31;1;135731;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;320274;Capital Integralizado;2023-08-28;58620990.00;;60000000;60000000;120000000
51.928.174/0001-50;2024-12-31;3;139433;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;318880;Capital Emitido;2020-01-31;931454939.71;;12425418;0;12425418
51.928.174/0001-50;2024-12-31;3;139433;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;318881;Capital Subscrito;2020-01-31;931454939.71;;12425418;0;12425418
51.928.174/0001-50;2024-12-31;3;139433;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;318882;Capital Integralizado;2020-01-31;931454939.71;;12425418;0;12425418
51.928.174/0001-50;2024-12-31;3;139433;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;318883;Capital Autorizado;2011-04-14;0.00;;1000000000;0;1000000000
52.017.473/0001-03;2024-12-31;1;139069;A&T ENGENHARIA E MANUTENÇÃO S.A;318037;Capital Emitido;2024-04-25;1000.00;Não aplicável;1000;0;1000
52.017.473/0001-03;2024-12-31;1;139069;A&T ENGENHARIA E MANUTENÇÃO S.A;318038;Capital Subscrito;2024-04-25;1000.00;Não aplicável;1000;0;1000
52.017.473/0001-03;2024-12-31;1;139069;A&T ENGENHARIA E MANUTENÇÃO S.A;318039;Capital Integralizado;2024-04-25;1000.00;Não aplicável;1000;0;1000
52.017.473/0001-03;2024-12-31;1;139069;A&T ENGENHARIA E MANUTENÇÃO S.A;320367;Capital Emitido;2024-04-25;1000.00;Não aplicável;1000;0;1000
52.017.473/0001-03;2024-12-31;1;139069;A&T ENGENHARIA E MANUTENÇÃO S.A;320368;Capital Subscrito;2024-04-25;1000.00;Não aplicável;1000;0;1000
52.017.473/0001-03;2024-12-31;1;139069;A&T ENGENHARIA E MANUTENÇÃO S.A;320369;Capital Integralizado;2024-04-25;1000.00;Não aplicável;1000;0;1000
52.270.350/0001-71;2024-12-31;2;141879;REAG TRUST S.A;322494;Capital Emitido;2024-02-23;1000.00;;1000;0;1000
52.270.350/0001-71;2024-12-31;2;141879;REAG TRUST S.A;322495;Capital Integralizado;2024-02-23;1000.00;;1000;0;1000
52.270.350/0001-71;2024-12-31;2;141879;REAG TRUST S.A;322496;Capital Subscrito;2024-02-23;1000.00;;1000;0;1000
52.548.435/0001-79;2024-12-31;9;141858;JSL S.A.;322436;Capital Emitido;2021-09-27;842781426.13;;286431078;0;286431078
52.548.435/0001-79;2024-12-31;9;141858;JSL S.A.;322437;Capital Subscrito;2021-09-27;842781426.13;;286431078;0;286431078
52.548.435/0001-79;2024-12-31;9;141858;JSL S.A.;322438;Capital Autorizado;2020-08-27;0.00;;360000000;0;360000000
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;311526;Capital Integralizado;2023-03-20;1000.00;;1000;0;0
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;312109;Capital Integralizado;2023-03-20;1000.00;;1000;0;0
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;318427;Capital Emitido;2024-02-23;1000.00;Não aplicável;1000;0;1000
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;318428;Capital Integralizado;2024-02-23;1000.00;Não aplicável;1000;0;1000
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;318429;Capital Subscrito;2024-02-23;1000.00;Não aplicável;1000;0;1000
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;319809;Capital Emitido;2024-02-23;1000.00;Não aplicável;1000;0;1000
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;319810;Capital Integralizado;2024-02-23;1000.00;Não aplicável;1000;0;1000
52.805.925/0001-03;2024-12-31;1;135568;REDEVCO PROPERTIES S.A;319811;Capital Subscrito;2024-02-23;1000.00;Não aplicável;1000;0;1000
52.810.883/0001-07;2024-12-31;1;135567;REAG ASSET MANAGEMENT PART S.A.;311525;Capital Integralizado;2023-03-20;1000.00;;1000;0;0
52.810.883/0001-07;2024-12-31;1;135567;REAG ASSET MANAGEMENT PART S.A.;318129;Capital Integralizado;2023-03-20;1000.00;;1000;0;0
52.810.883/0001-07;2024-12-31;1;135567;REAG ASSET MANAGEMENT PART S.A.;319341;Capital Integralizado;2023-03-20;1000.00;;1000;0;0
52.810.883/0001-07;2024-12-31;1;135567;REAG ASSET MANAGEMENT PART S.A.;319342;Capital Emitido;2023-03-20;1000.00;;1000;0;0
52.810.883/0001-07;2024-12-31;1;135567;REAG ASSET MANAGEMENT PART S.A.;319343;Capital Subscrito;2023-03-20;1000.00;;1000;0;0
52.841.191/0001-18;2024-12-31;1;139070;REVEE S.A.;318040;Capital Emitido;2024-04-24;1000.00;;1000;0;1000
52.841.191/0001-18;2024-12-31;1;139070;REVEE S.A.;318041;Capital Integralizado;2024-02-24;1000.00;;1000;0;1000
52.841.191/0001-18;2024-12-31;1;139070;REVEE S.A.;318042;Capital Subscrito;2024-02-24;1000.00;;1000;0;1000
52.841.191/0001-18;2024-12-31;1;139070;REVEE S.A.;321478;Capital Emitido;2024-02-23;1000.00;;1000;0;1000
52.841.191/0001-18;2024-12-31;1;139070;REVEE S.A.;321479;Capital Integralizado;2024-02-23;1000.00;;1000;0;1000
52.841.191/0001-18;2024-12-31;1;139070;REVEE S.A.;321480;Capital Subscrito;2024-02-23;1000.00;;1000;0;1000
53.113.791/0001-22;2024-12-31;5;141276;TOTVS S.A.;320827;Capital Emitido;2021-09-21;2962584687.27;;617183181;0;617183181
53.113.791/0001-22;2024-12-31;5;141276;TOTVS S.A.;320828;Capital Subscrito;2021-09-21;2962584687.27;;617183181;0;617183181
53.113.791/0001-22;2024-12-31;5;141276;TOTVS S.A.;320829;Capital Integralizado;2021-09-21;2962584687.27;;617183181;0;617183181
53.113.791/0001-22;2024-12-31;5;141276;TOTVS S.A.;320830;Capital Autorizado;2021-04-20;4000000000.00;;617183181;0;617183181
56.444.250/0001-75;2024-12-31;1;137919;HAUSCENTER SA;315202;Capital Integralizado;1997-11-04;57283.04;;2327;0;2327
56.643.018/0001-66;2024-12-31;2;140417;EUCATEX S.A. INDUSTRIA E COMERCIO;320253;Capital Emitido;2024-04-25;1412752372.16;;31257700;61361556;92619256
56.643.018/0001-66;2024-12-31;2;140417;EUCATEX S.A. INDUSTRIA E COMERCIO;320254;Capital Subscrito;2024-04-25;1412752372.16;;31257700;61361556;92619256
56.643.018/0001-66;2024-12-31;2;140417;EUCATEX S.A. INDUSTRIA E COMERCIO;320255;Capital Integralizado;2024-04-25;1412752372.16;;31257700;61361556;92619256
56.720.428/0001-63;2024-12-31;2;142036;ROMI S.A.;322918;Capital Integralizado;2024-03-26;1001432789.79;04/04/2024;93170747;0;93170747
56.720.428/0001-63;2024-12-31;2;142036;ROMI S.A.;322919;Capital Autorizado;2024-03-26;0.00;;112000000;0;112000000
56.992.423/0001-90;2024-12-31;1;137883;BICICLETAS MONARK S.A.;315139;Capital Integralizado;2008-04-29;133009849.12;;454750;0;454750
58.119.199/0001-51;2024-12-31;4;141495;ODONTOPREV S.A.;321370;Capital Integralizado;2023-04-05;851016554.14;;552495663;0;552495663
58.430.828/0001-60;2024-12-31;3;139654;BLAU FARMACÊUTICA S.A.;319394;Capital Emitido;2021-05-19;1360792711.46;;179393939;0;179393939
58.430.828/0001-60;2024-12-31;3;139654;BLAU FARMACÊUTICA S.A.;319395;Capital Subscrito;2021-05-19;1360792711.46;;179393939;0;179393939
58.430.828/0001-60;2024-12-31;3;139654;BLAU FARMACÊUTICA S.A.;319396;Capital Integralizado;2021-05-19;1360792711.46;;179393939;0;179393939
58.430.828/0001-60;2024-12-31;3;139654;BLAU FARMACÊUTICA S.A.;319397;Capital Autorizado;2018-01-16;0.00;;18606061;0;18606061
59.105.999/0001-86;2024-12-31;5;141929;WHIRLPOOL S.A.;322637;Capital Emitido;2017-04-27;1159102348.07;n/a;1028700892;474085114;1502786006
59.105.999/0001-86;2024-12-31;5;141929;WHIRLPOOL S.A.;322638;Capital Integralizado;2017-04-27;1159102348.07;n/a;1028700892;474085114;1502786006
59.105.999/0001-86;2024-12-31;5;141929;WHIRLPOOL S.A.;322639;Capital Subscrito;2017-04-27;1159102348.07;n/a;1028700892;474085114;1502786006
59.285.411/0001-13;2024-12-31;10;141997;BCO PAN S.A.;322807;Capital Emitido;2022-11-29;5928320482.90;;657560635;611509455;1269070090
59.285.411/0001-13;2024-12-31;10;141997;BCO PAN S.A.;322808;Capital Integralizado;2022-11-29;5928320482.90;;657560635;611509455;1269070090
59.285.411/0001-13;2024-12-31;10;141997;BCO PAN S.A.;322809;Capital Subscrito;2022-11-29;5928320482.90;;657560635;611509455;1269070090
59.418.806/0001-47;2024-12-31;3;141815;TRACK & FIELD CO S.A.;322280;Capital Emitido;2024-04-26;336147913.05;Totalmente integralizado;877251375;71992864;949244239
59.418.806/0001-47;2024-12-31;3;141815;TRACK & FIELD CO S.A.;322281;Capital Subscrito;2024-04-26;336147913.05;Totalmente integralizado;877251375;71992864;949244239
59.418.806/0001-47;2024-12-31;3;141815;TRACK & FIELD CO S.A.;322282;Capital Integralizado;2024-04-26;336147913.05;Totalmente integralizado;877251375;71992864;949244239
59.418.806/0001-47;2024-12-31;3;141815;TRACK & FIELD CO S.A.;322283;Capital Autorizado;2020-02-27;0.00;;1600000000;0;1600000000
59.546.515/0001-34;2024-12-31;3;141272;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;320814;Capital Emitido;2024-08-16;1418092370.00;;1168847027;0;1168847027
59.546.515/0001-34;2024-12-31;3;141272;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;320815;Capital Subscrito;2024-08-16;1418092370.00;;1168847027;0;1168847027
59.546.515/0001-34;2024-12-31;3;141272;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;320816;Capital Integralizado;2024-08-16;1418092370.00;;1168847027;0;1168847027
59.717.553/0001-02;2024-12-31;4;142000;GRUPO MULTI S.A.;322816;Capital Emitido;2021-07-20;1713377678.90;Totalmente integralizado;820539225;0;820539225
59.717.553/0001-02;2024-12-31;4;142000;GRUPO MULTI S.A.;322817;Capital Subscrito;2021-07-20;1713377678.90;;820539225;0;820539225
59.717.553/0001-02;2024-12-31;4;142000;GRUPO MULTI S.A.;322818;Capital Integralizado;2021-07-20;1713377678.90;;820539225;0;820539225
59.717.553/0001-02;2024-12-31;4;142000;GRUPO MULTI S.A.;322819;Capital Autorizado;2021-05-11;0.00;;1067025987;0;1067025987
59.789.545/0001-71;2024-12-31;1;137459;POLPAR S.A.;314387;Capital Integralizado;2023-04-27;5300000.00;;68000;80000;148000
59.981.829/0001-65;2024-12-31;1;138535;RODOBENS SA;316635;Capital Autorizado;2021-01-04;1400000000.00;;0;0;0
59.981.829/0001-65;2024-12-31;1;138535;RODOBENS SA;316636;Capital Emitido;2020-12-31;540455673.00;;548920372;407374120;956294492
59.981.829/0001-65;2024-12-31;1;138535;RODOBENS SA;316637;Capital Subscrito;2020-12-31;540455673.00;;548920372;407374120;956294492
59.981.829/0001-65;2024-12-31;1;138535;RODOBENS SA;316638;Capital Integralizado;2020-12-31;540455673.00;;548920372;407374120;956294492
60.398.369/0004-79;2024-12-31;5;142137;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;323186;Capital Subscrito;2024-06-21;2154490949.61;;62257319;0;62257319
60.398.369/0004-79;2024-12-31;5;142137;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;323187;Capital Integralizado;2024-06-21;2154490949.61;;62257319;0;62257319
60.398.369/0004-79;2024-12-31;5;142137;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;323188;Capital Autorizado;2022-05-03;3500000000.00;;0;0;0
60.398.369/0004-79;2024-12-31;5;142137;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;323189;Capital Emitido;2024-06-21;2154490949.61;;62257319;0;62257319
60.444.437/0001-46;2024-12-31;4;141773;LIGHT SERVICOS DE ELETRICIDADE S.A.;322169;Capital Integralizado;2024-09-11;5844283669.87;;699383780916;0;699383780916
60.444.437/0001-46;2024-12-31;4;141773;LIGHT SERVICOS DE ELETRICIDADE S.A.;322170;Capital Subscrito;2024-09-11;5844283669.87;Imediato;699383780916;0;699383780916
60.476.884/0001-87;2024-12-31;1;138391;MAHLE-METAL LEVE S.A.;316267;Capital Emitido;2023-10-31;1168708684.00;;135539000;0;135539000
60.476.884/0001-87;2024-12-31;1;138391;MAHLE-METAL LEVE S.A.;316268;Capital Subscrito;2023-10-31;1168708684.00;;135539000;0;135539000
60.476.884/0001-87;2024-12-31;1;138391;MAHLE-METAL LEVE S.A.;316269;Capital Integralizado;2023-10-31;1168708684.00;;135539000;0;135539000
60.476.884/0001-87;2024-12-31;1;138391;MAHLE-METAL LEVE S.A.;316270;Capital Autorizado;2011-04-29;0.00;;50000000;0;50000000
60.537.263/0001-66;2024-12-31;2;138945;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;317666;Capital Subscrito;2023-11-28;645629854.22;;217024025;0;217024025
60.537.263/0001-66;2024-12-31;2;138945;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;317667;Capital Integralizado;2023-11-28;645629854.22;;217024025;0;217024025
60.537.263/0001-66;2024-12-31;2;138945;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;317668;Capital Autorizado;2023-11-28;0.00;;1882975975;0;1882975975
60.543.816/0001-93;2024-12-31;5;141473;IGUATEMI S.A.;321310;Capital Emitido;2024-06-11;1819551808.97;;774849080;443082050;1217931130
60.543.816/0001-93;2024-12-31;5;141473;IGUATEMI S.A.;321311;Capital Subscrito;2024-06-11;1819551808.97;;774849080;443082050;1217931130
60.543.816/0001-93;2024-12-31;5;141473;IGUATEMI S.A.;321312;Capital Integralizado;2024-06-11;1819551808.97;;774849080;443082050;1217931130
60.543.816/0001-93;2024-12-31;5;141473;IGUATEMI S.A.;321313;Capital Autorizado;2021-12-20;0.00;;1500000000;1500000000;1500000000
60.651.809/0001-05;2024-12-31;1;137841;SUZANO HOLDING S.A.;315041;Capital Integralizado;2024-04-29;5775670351.97;;300136584;391572628;691709212
60.665.981/0001-18;2024-12-31;2;139271;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;318580;Capital Emitido;2024-05-22;1470743059.48;N/A;591629015;0;591629015
60.665.981/0001-18;2024-12-31;2;139271;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;318581;Capital Subscrito;2024-05-22;1470743059.48;N/A;591629015;0;0
60.665.981/0001-18;2024-12-31;2;139271;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;318582;Capital Integralizado;2024-05-22;1470743059.48;N/A;591629015;0;0
60.665.981/0001-18;2024-12-31;2;139271;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;318583;Capital Autorizado;2023-12-19;0.00;N/A;0;0;0
60.730.348/0001-66;2024-12-31;2;141353;CIA MELHORAMENTOS DE SAO PAULO;321005;Capital Autorizado;2021-04-30;153718766.00;;5631445;773504;6404949
60.746.948/0001-12;2024-12-31;12;141861;BCO BRADESCO S.A.;322445;Capital Emitido;2023-03-10;87100000000.00;;5330304681;5311865547;10642170228
60.746.948/0001-12;2024-12-31;12;141861;BCO BRADESCO S.A.;322446;Capital Subscrito;2023-03-10;87100000000.00;;5330304681;5311865547;10642170228
60.746.948/0001-12;2024-12-31;12;141861;BCO BRADESCO S.A.;322447;Capital Integralizado;2023-03-10;87100000000.00;;5330304681;5311865547;10642170228
60.840.055/0001-31;2024-12-31;3;141727;FLEURY S.A.;322026;Capital Autorizado;2022-08-18;4000000000.00;;0;0;0
60.840.055/0001-31;2024-12-31;3;141727;FLEURY S.A.;322027;Capital Emitido;2023-09-05;2762949636.54;Capital Integralizado;547191026;0;547191026
60.840.055/0001-31;2024-12-31;3;141727;FLEURY S.A.;322028;Capital Integralizado;2023-09-05;2762949636.54;;547191026;0;547191026
60.840.055/0001-31;2024-12-31;3;141727;FLEURY S.A.;322029;Capital Subscrito;2023-09-05;2762949636.54;;547191026;0;547191026
60.851.615/0001-53;2024-12-31;1;138362;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;316197;Capital Emitido;2001-04-23;116800000.00;Integralizado;607192;992808;1600000
60.872.504/0001-23;2024-12-31;10;142022;ITAU UNIBANCO HOLDING S.A.;322879;Capital Emitido;2021-01-31;90729000000.00;n/a;4958290359;4845844989;9804135348
60.872.504/0001-23;2024-12-31;10;142022;ITAU UNIBANCO HOLDING S.A.;322880;Capital Subscrito;2021-01-31;90729000000.00;n/a;4958290359;4845844989;9804135348
60.872.504/0001-23;2024-12-31;10;142022;ITAU UNIBANCO HOLDING S.A.;322881;Capital Integralizado;2021-01-31;90729000000.00;n/a;4958290359;4845844989;9804135348
60.872.504/0001-23;2024-12-31;10;142022;ITAU UNIBANCO HOLDING S.A.;322882;Capital Autorizado;2018-07-27;0.00;n/a;1630159641;1742605011;3372764652
60.884.319/0001-59;2024-12-31;1;137162;NORDON INDUSTRIAS METALURGICAS S.A.;314185;Capital Integralizado;1966-07-16;107838727.50;;6621486;0;6621486
60.894.730/0001-05;2024-12-31;8;141939;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;322652;Capital Integralizado;2016-07-19;13200294935.04;;705260684;547818424;1253079108
60.894.730/0001-05;2024-12-31;8;141939;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;322653;Capital Autorizado;2016-07-19;0.00;0;0;11396392;11396392
60.933.603/0001-78;2024-12-31;1;138261;CESP - CIA ENERGETICA DE SAO PAULO;316004;Capital Emitido;2022-12-12;6471507786.86;;348711494;0;348711494
60.933.603/0001-78;2024-12-31;1;138261;CESP - CIA ENERGETICA DE SAO PAULO;316005;Capital Subscrito;2022-12-12;6471507786.86;Integralizado Totalmente;348711494;0;348711494
60.933.603/0001-78;2024-12-31;1;138261;CESP - CIA ENERGETICA DE SAO PAULO;316006;Capital Integralizado;2022-12-12;6471507786.86;;348711494;0;348711494
60.933.603/0001-78;2024-12-31;1;138261;CESP - CIA ENERGETICA DE SAO PAULO;316007;Capital Autorizado;2007-07-26;17926300363.29;;0;0;0
61.022.042/0001-18;2024-12-31;2;141999;CONSTRUTORA ADOLPHO LINDENBERG S.A.;322812;Capital Emitido;2024-04-15;26306099.84;15/04/2024;3720971;0;3720971
61.022.042/0001-18;2024-12-31;2;141999;CONSTRUTORA ADOLPHO LINDENBERG S.A.;322813;Capital Subscrito;2022-07-25;13153049.92;;3720971;0;3720971
