CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Quantidade_Total_Membros;Quantidade_Membros_Remunerados;Quantidade_Acoes;Preco_Medio_Ponderado_Aquisicao;Preco_Medio_Ponderado_Mercado;Valor_Diferenca_Aquisicao_Mercado
67.571.414/0001-41;2024-12-31;6;142018;VIVER INCORPORADORA E CONSTRUTORA S.A.;2021-01-01;2021-12-31;Conselho de Administração;5.00;5.00;0;0.00;0.00;0.00
67.571.414/0001-41;2024-12-31;6;142018;VIVER INCORPORADORA E CONSTRUTORA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;3.00;0;0.00;0.00;0.00
67.571.414/0001-41;2024-12-31;6;142018;VIVER INCORPORADORA E CONSTRUTORA S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;5.00;3489870;0.67;0.67;0.00
67.571.414/0001-41;2024-12-31;6;142018;VIVER INCORPORADORA E CONSTRUTORA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;10469610;0.67;0.67;0.00
67.571.414/0001-41;2024-12-31;6;142018;VIVER INCORPORADORA E CONSTRUTORA S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;5.00;0;0.00;0.00;0.00
67.571.414/0001-41;2024-12-31;6;142018;VIVER INCORPORADORA E CONSTRUTORA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;0;0.00;0.00;0.00
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;2020-07-01;2021-06-30;Conselho de Administração;5.00;0.00;0;0.00;0.00;0.00
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;2020-07-01;2021-06-30;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;2021-07-01;2022-06-30;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;2021-07-01;2022-06-30;Conselho de Administração;5.00;0.00;0;0.00;0.00;0.00
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;2022-07-01;2023-06-30;Diretoria Estatutária;3.17;0.00;0;0.00;0.00;0.00
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;2022-07-01;2023-06-30;Conselho de Administração;6.00;0.00;0;0.00;0.00;0.00
71.476.527/0001-35;2024-12-31;1;138501;CONSTRUTORA TENDA S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;7.00;245074;18.50;26.88;-2053720.12
71.476.527/0001-35;2024-12-31;1;138501;CONSTRUTORA TENDA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;16.25;10.00;1203839;22.35;26.88;-5453390.67
71.476.527/0001-35;2024-12-31;1;138501;CONSTRUTORA TENDA S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;7.00;0;0.00;0.00;0.00
71.476.527/0001-35;2024-12-31;1;138501;CONSTRUTORA TENDA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;14.08;14.08;0;0.00;0.00;0.00
71.476.527/0001-35;2024-12-31;1;138501;CONSTRUTORA TENDA S.A.;2023-01-01;2023-12-31;Conselho de Administração;6.33;6.00;148521;29.07;4.76;3610545.51
71.476.527/0001-35;2024-12-31;1;138501;CONSTRUTORA TENDA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;11.42;0.00;0;0.00;0.00;0.00
71.476.527/0001-35;2024-12-31;1;138501;CONSTRUTORA TENDA S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
73.178.600/0001-18;2024-12-31;3;141700;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2024-01-01;2024-12-31;Conselho de Administração;8.33;0.00;0;0.00;0.00;0.00
73.178.600/0001-18;2024-12-31;3;141700;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2024-01-01;2024-12-31;Diretoria Estatutária;6.00;0.00;0;0.00;0.00;0.00
75.315.333/0001-09;2024-12-31;3;141793;ATACADÃO S.A.;2023-01-01;2023-12-31;Conselho de Administração;13.00;3.00;0;0.00;0.00;0.00
75.315.333/0001-09;2024-12-31;3;141793;ATACADÃO S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.25;4.25;36989;0.00;14.68;-542998.52
76.535.764/0001-43;2024-12-31;9;142020;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2023-01-01;2023-12-31;Conselho de Administração;8.25;0.00;0;0.00;0.00;0.00
76.535.764/0001-43;2024-12-31;9;142020;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
76.535.764/0001-43;2024-12-31;9;142020;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Conselho de Administração;10.50;0.00;0;0.00;0.00;0.00
76.535.764/0001-43;2024-12-31;9;142020;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Diretoria Estatutária;3.08;1.00;691196;0.95;0.95;0.00
76.535.764/0001-43;2024-12-31;9;142020;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Conselho de Administração;10.83;0.00;0;0.00;0.00;0.00
76.535.764/0001-43;2024-12-31;9;142020;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Diretoria Estatutária;4.67;4.67;0;0.00;0.00;0.00
80.680.093/0001-81;2024-12-31;2;141428;SENIOR SISTEMAS S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
80.680.093/0001-81;2024-12-31;2;141428;SENIOR SISTEMAS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;7.00;7.00;975;0.00;0.00;0.00
80.680.093/0001-81;2024-12-31;2;141428;SENIOR SISTEMAS S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
80.680.093/0001-81;2024-12-31;2;141428;SENIOR SISTEMAS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;13.00;8.00;620;0.00;0.00;0.00
80.680.093/0001-81;2024-12-31;2;141428;SENIOR SISTEMAS S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
80.680.093/0001-81;2024-12-31;2;141428;SENIOR SISTEMAS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;7.00;7.00;1519;0.00;0.00;0.00
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;2021-01-01;2021-12-31;Conselho de Administração;9.00;8.00;0;0.00;0.00;0.00
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;5.00;5.00;0;0.00;0.00;0.00
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;0;0.00;0.00;0.00
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;2022-01-01;2022-12-31;Conselho de Administração;9.00;8.00;0;0.00;0.00;0.00
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;0;0.00;0.00;0.00
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;0;0.00;0.00;0.00
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;2023-01-01;2023-12-31;Conselho de Administração;8.00;8.00;0;0.00;0.00;0.00
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;4.00;0;0.00;0.00;0.00
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;3.00;0;0.00;0.00;0.00
81.616.807/0001-55;2024-12-31;1;138413;GRANJA FARIA S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;0.00;0;0.00;0.00;0.00
81.616.807/0001-55;2024-12-31;1;138413;GRANJA FARIA S.A.;2022-01-01;2022-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
81.616.807/0001-55;2024-12-31;1;138413;GRANJA FARIA S.A.;2021-01-01;2021-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
81.616.807/0001-55;2024-12-31;1;138413;GRANJA FARIA S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;0.00;0;0.00;0.00;0.00
82.636.986/0001-55;2024-12-31;5;142070;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;2023-01-01;2023-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
82.636.986/0001-55;2024-12-31;5;142070;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;0.00;0;0.00;0.00;0.00
82.636.986/0001-55;2024-12-31;5;142070;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
82.636.986/0001-55;2024-12-31;5;142070;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;0.00;0;0.00;0.00;0.00
82.636.986/0001-55;2024-12-31;5;142070;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
82.636.986/0001-55;2024-12-31;5;142070;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;0.00;0;0.00;0.00;0.00
82.636.986/0001-55;2024-12-31;5;142070;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;2024-01-01;2024-12-31;Diretoria Estatutária;2.00;0.00;0;0.00;0.00;0.00
82.643.537/0001-34;2024-12-31;2;138167;ELECTRO ACO ALTONA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
82.981.929/0001-03;2024-12-31;1;138577;CIA INDUSTRIAL SCHLOSSER S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;2.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2024-12-31;2;137679;TEXTIL RENAUXVIEW S.A.;2021-01-01;2021-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2024-12-31;2;137679;TEXTIL RENAUXVIEW S.A.;2021-01-01;2021-12-31;Conselho Fiscal;5.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2024-12-31;2;137679;TEXTIL RENAUXVIEW S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2024-12-31;2;137679;TEXTIL RENAUXVIEW S.A.;2022-01-01;2022-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2024-12-31;2;137679;TEXTIL RENAUXVIEW S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2024-12-31;2;137679;TEXTIL RENAUXVIEW S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2024-12-31;2;137679;TEXTIL RENAUXVIEW S.A.;2023-01-01;2023-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2024-12-31;2;137679;TEXTIL RENAUXVIEW S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2024-12-31;2;137679;TEXTIL RENAUXVIEW S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2024-12-31;2;137679;TEXTIL RENAUXVIEW S.A.;2024-01-01;2024-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2024-12-31;2;137679;TEXTIL RENAUXVIEW S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;2.00;0.00;0;0.00;0.00;0.00
82.982.075/0001-80;2024-12-31;2;137679;TEXTIL RENAUXVIEW S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
83.475.913/0001-91;2024-12-31;3;139857;PBG S/A;2023-01-01;2023-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
83.475.913/0001-91;2024-12-31;3;139857;PBG S/A;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
83.475.913/0001-91;2024-12-31;3;139857;PBG S/A;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
84.429.695/0001-11;2024-12-31;3;141392;WEG S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;13.00;13.00;283114;8.59;36.12;-7794128.42
84.429.695/0001-11;2024-12-31;3;141392;WEG S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;12.50;9.00;213800;14.38;31.72;-3707292.00
84.429.695/0001-11;2024-12-31;3;141392;WEG S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;13.00;11.00;152148;26.87;40.26;-2037261.72
84.683.374/0001-49;2024-12-31;5;141764;TUPY S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.00;3.00;14157;21.95;21.95;0.00
84.683.374/0001-49;2024-12-31;5;141764;TUPY S.A.;2022-01-01;2022-12-31;Conselho de Administração;9.00;1.00;36635;25.09;25.09;0.00
84.683.374/0001-49;2024-12-31;5;141764;TUPY S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.92;3.00;24656;15.15;15.15;0.00
84.683.374/0001-49;2024-12-31;5;141764;TUPY S.A.;2023-01-01;2023-12-31;Conselho de Administração;9.00;1.00;32501;24.94;24.94;0.00
84.683.374/0001-49;2024-12-31;5;141764;TUPY S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.75;3.75;240995;24.56;24.56;0.00
85.041.333/0001-11;2024-12-31;1;138558;PORTO PONTA DO FELIX S/A;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;0;0.00;0.00;0.00
86.375.425/0001-09;2024-12-31;3;141384;METISA METALURGICA TIMBOENSE S.A.;2021-01-01;2021-12-31;Conselho de Administração;9.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2024-12-31;3;141384;METISA METALURGICA TIMBOENSE S.A.;2021-01-01;2021-12-31;Conselho Fiscal;5.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2024-12-31;3;141384;METISA METALURGICA TIMBOENSE S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2024-12-31;3;141384;METISA METALURGICA TIMBOENSE S.A.;2022-01-01;2022-12-31;Conselho de Administração;9.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2024-12-31;3;141384;METISA METALURGICA TIMBOENSE S.A.;2022-01-01;2022-12-31;Conselho Fiscal;5.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2024-12-31;3;141384;METISA METALURGICA TIMBOENSE S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2024-12-31;3;141384;METISA METALURGICA TIMBOENSE S.A.;2023-01-01;2023-12-31;Conselho de Administração;9.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2024-12-31;3;141384;METISA METALURGICA TIMBOENSE S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2024-12-31;3;141384;METISA METALURGICA TIMBOENSE S.A.;2023-01-01;2023-12-31;Conselho Fiscal;5.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2024-12-31;3;141384;METISA METALURGICA TIMBOENSE S.A.;2024-01-01;2024-12-31;Conselho de Administração;9.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2024-12-31;3;141384;METISA METALURGICA TIMBOENSE S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
86.375.425/0001-09;2024-12-31;3;141384;METISA METALURGICA TIMBOENSE S.A.;2024-01-01;2024-12-31;Conselho Fiscal;4.00;0.00;0;0.00;0.00;0.00
87.456.562/0001-22;2024-12-31;1;138655;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;2022-01-01;2022-12-31;Conselho de Administração;6.00;0.00;0;0.00;0.00;0.00
87.456.562/0001-22;2024-12-31;1;138655;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;0.00;0;0.00;0.00;0.00
87.456.562/0001-22;2024-12-31;1;138655;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;2023-01-01;2023-12-31;Conselho de Administração;6.00;0.00;0;0.00;0.00;0.00
87.456.562/0001-22;2024-12-31;1;138655;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;0.00;0;0.00;0.00;0.00
88.611.835/0001-29;2024-12-31;3;141385;MARCOPOLO S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
88.611.835/0001-29;2024-12-31;3;141385;MARCOPOLO S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
88.611.835/0001-29;2024-12-31;3;141385;MARCOPOLO S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;1.00;52189;3.73;4.36;-32879.07
88.611.835/0001-29;2024-12-31;3;141385;MARCOPOLO S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
88.611.835/0001-29;2024-12-31;3;141385;MARCOPOLO S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
88.611.835/0001-29;2024-12-31;3;141385;MARCOPOLO S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;1.00;21950;3.70;2.47;26998.50
88.611.835/0001-29;2024-12-31;3;141385;MARCOPOLO S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
88.611.835/0001-29;2024-12-31;3;141385;MARCOPOLO S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
88.611.835/0001-29;2024-12-31;3;141385;MARCOPOLO S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;626880;2.92;4.12;-752256.00
89.096.457/0001-55;2024-12-31;4;141989;SLC AGRICOLA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.00;4.00;36075;33.42;45.01;-418109.25
89.096.457/0001-55;2024-12-31;4;141989;SLC AGRICOLA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;41625;31.24;44.17;-538211.25
89.096.457/0001-55;2024-12-31;4;141989;SLC AGRICOLA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;4.00;47908;41.01;37.90;148993.88
89.463.822/0001-12;2024-12-31;9;141693;LUPATECH S.A;2021-01-01;2021-12-31;Conselho de Administração;5.00;0.00;0;0.00;0.00;0.00
89.463.822/0001-12;2024-12-31;9;141693;LUPATECH S.A;2021-01-01;2021-12-31;Diretoria Estatutária;2.08;2.00;1766190;1.31;1.64;-582842.70
89.463.822/0001-12;2024-12-31;9;141693;LUPATECH S.A;2022-01-01;2022-12-31;Conselho de Administração;5.00;1.00;74648;1.78;2.22;-32845.12
89.463.822/0001-12;2024-12-31;9;141693;LUPATECH S.A;2022-01-01;2022-12-31;Diretoria Estatutária;2.33;2.00;1061503;1.22;1.86;-679361.92
89.463.822/0001-12;2024-12-31;9;141693;LUPATECH S.A;2023-01-01;2023-12-31;Conselho de Administração;5.00;4.00;221903;2.55;3.19;-142017.92
89.463.822/0001-12;2024-12-31;9;141693;LUPATECH S.A;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;2.00;644888;1.45;1.66;-135426.48
89.637.490/0001-45;2024-12-31;4;142114;KLABIN S.A.;2021-01-01;2021-12-31;Conselho de Administração;13.00;0.00;0;0.00;0.00;0.00
89.637.490/0001-45;2024-12-31;4;142114;KLABIN S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.92;3.92;214987;6.70;17.68;-2360557.26
89.637.490/0001-45;2024-12-31;4;142114;KLABIN S.A.;2022-01-01;2022-12-31;Conselho de Administração;14.00;0.00;0;0.00;0.00;0.00
89.637.490/0001-45;2024-12-31;4;142114;KLABIN S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;156264;6.70;17.56;-1697027.04
89.637.490/0001-45;2024-12-31;4;142114;KLABIN S.A.;2023-01-01;2023-12-31;Conselho de Administração;14.00;0.00;0;0.00;0.00;0.00
89.637.490/0001-45;2024-12-31;4;142114;KLABIN S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;6.00;6.00;159598;6.70;19.33;-2015722.74
89.850.341/0001-60;2024-12-31;3;141998;GRENDENE S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;3.00;212116;5.18;7.52;-496351.44
89.850.341/0001-60;2024-12-31;3;141998;GRENDENE S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;65128;5.23;8.92;-240322.32
89.850.341/0001-60;2024-12-31;3;141998;GRENDENE S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;149998;4.36;7.39;-454493.94
89.850.341/0001-60;2024-12-31;3;141998;GRENDENE S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.00;3.00;149998;4.56;7.05;-373495.02
90.400.888/0001-42;2024-12-31;6;141520;BCO SANTANDER (BRASIL) S.A.;2022-01-01;2022-12-31;Conselho de Administração;10.00;5.00;0;0.00;0.00;0.00
90.400.888/0001-42;2024-12-31;6;141520;BCO SANTANDER (BRASIL) S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;50.00;50.00;0;0.00;0.00;0.00
90.400.888/0001-42;2024-12-31;6;141520;BCO SANTANDER (BRASIL) S.A.;2023-01-01;2023-12-31;Conselho de Administração;11.00;6.67;125072;29.54;28.60;117567.68
90.400.888/0001-42;2024-12-31;6;141520;BCO SANTANDER (BRASIL) S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;51.00;50.75;1747182;30.24;28.60;2865378.48
91.669.747/0001-92;2024-12-31;1;138220;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;2022-01-01;2022-12-31;Conselho de Administração;4.00;0.00;0;0.00;0.00;0.00
91.669.747/0001-92;2024-12-31;1;138220;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;0.00;0;0.00;0.00;0.00
91.669.747/0001-92;2024-12-31;1;138220;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;2023-01-01;2023-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
91.669.747/0001-92;2024-12-31;1;138220;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
91.983.056/0001-69;2024-12-31;6;142078;KEPLER WEBER S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;8595;0.00;0.00;0.00
91.983.056/0001-69;2024-12-31;6;142078;KEPLER WEBER S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;1.00;3568;0.00;0.00;0.00
91.983.056/0001-69;2024-12-31;6;142078;KEPLER WEBER S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;4.00;178032;0.00;0.00;0.00
92.012.467/0001-70;2024-12-31;4;139700;GRAZZIOTIN S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;3.00;42177;21.91;31.30;-396042.03
92.012.467/0001-70;2024-12-31;4;139700;GRAZZIOTIN S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;24120;28.99;41.41;-299570.40
92.012.467/0001-70;2024-12-31;4;139700;GRAZZIOTIN S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;38728;19.83;28.33;-329188.00
92.665.611/0001-77;2024-12-31;3;141597;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2021-01-01;2021-12-31;Conselho de Administração;6.00;5.00;0;0.00;0.00;0.00
92.665.611/0001-77;2024-12-31;3;141597;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;3.00;0;0.00;0.00;0.00
92.665.611/0001-77;2024-12-31;3;141597;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2022-01-01;2022-12-31;Conselho de Administração;6.00;5.00;0;0.00;0.00;0.00
92.665.611/0001-77;2024-12-31;3;141597;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;41104;11.48;11.70;-9042.88
92.665.611/0001-77;2024-12-31;3;141597;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2023-01-01;2023-12-31;Conselho de Administração;6.00;5.00;0;0.00;0.00;0.00
92.665.611/0001-77;2024-12-31;3;141597;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;0;0.00;0.00;0.00
92.693.019/0001-89;2024-12-31;2;141701;PANATLANTICA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
92.693.019/0001-89;2024-12-31;2;141701;PANATLANTICA S.A.;2023-01-01;2023-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
92.721.232/0001-57;2024-12-31;3;139024;BANRISUL ARMAZENS GERAIS SA;2021-01-01;2021-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
92.721.232/0001-57;2024-12-31;3;139024;BANRISUL ARMAZENS GERAIS SA;2021-01-01;2021-12-31;Conselho Fiscal;6.00;0.00;0;0.00;0.00;0.00
92.721.232/0001-57;2024-12-31;3;139024;BANRISUL ARMAZENS GERAIS SA;2021-01-01;2021-12-31;Diretoria Estatutária;4.00;0.00;0;0.00;0.00;0.00
92.721.232/0001-57;2024-12-31;3;139024;BANRISUL ARMAZENS GERAIS SA;2022-01-01;2022-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
92.721.232/0001-57;2024-12-31;3;139024;BANRISUL ARMAZENS GERAIS SA;2022-01-01;2022-12-31;Conselho Fiscal;6.00;0.00;0;0.00;0.00;0.00
92.721.232/0001-57;2024-12-31;3;139024;BANRISUL ARMAZENS GERAIS SA;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;0.00;0;0.00;0.00;0.00
