CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Local;Quantidade_Ate30Anos;Quantidade_30a50Anos;Quantidade_Acima50Anos
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;Norte;0;0;0
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;Sudeste;139;851;93
61.856.571/0001-17;2024-12-31;5;141897;CIA GAS DE SAO PAULO - COMGAS;Sul;0;0;0
62.002.886/0001-60;2024-12-31;2;142125;SAO PAULO TURISMO S.A.;Centro-Oeste;1;1;0
62.002.886/0001-60;2024-12-31;2;142125;SAO PAULO TURISMO S.A.;Exterior;0;1;0
62.002.886/0001-60;2024-12-31;2;142125;SAO PAULO TURISMO S.A.;Nordeste;0;4;6
62.002.886/0001-60;2024-12-31;2;142125;SAO PAULO TURISMO S.A.;Norte;0;0;1
62.002.886/0001-60;2024-12-31;2;142125;SAO PAULO TURISMO S.A.;Sudeste;4;98;38
62.002.886/0001-60;2024-12-31;2;142125;SAO PAULO TURISMO S.A.;Sul;1;2;1
62.144.175/0001-20;2024-12-31;13;142074;BCO PINE S.A;Centro-Oeste;0;0;0
62.144.175/0001-20;2024-12-31;13;142074;BCO PINE S.A;Exterior;0;0;0
62.144.175/0001-20;2024-12-31;13;142074;BCO PINE S.A;Nordeste;0;0;0
62.144.175/0001-20;2024-12-31;13;142074;BCO PINE S.A;Norte;0;0;0
62.144.175/0001-20;2024-12-31;13;142074;BCO PINE S.A;Sudeste;102;193;26
62.144.175/0001-20;2024-12-31;13;142074;BCO PINE S.A;Sul;0;2;1
62.232.889/0001-90;2024-12-31;1;138602;BCO DAYCOVAL S.A.;Centro-Oeste;14;74;11
62.232.889/0001-90;2024-12-31;1;138602;BCO DAYCOVAL S.A.;Exterior;0;0;0
62.232.889/0001-90;2024-12-31;1;138602;BCO DAYCOVAL S.A.;Nordeste;22;108;23
62.232.889/0001-90;2024-12-31;1;138602;BCO DAYCOVAL S.A.;Norte;9;24;7
62.232.889/0001-90;2024-12-31;1;138602;BCO DAYCOVAL S.A.;Sudeste;781;1928;359
62.232.889/0001-90;2024-12-31;1;138602;BCO DAYCOVAL S.A.;Sul;35;112;37
62.258.884/0001-36;2024-12-31;3;141371;INTERCEMENT BRASIL S.A.;Centro-Oeste;54;159;40
62.258.884/0001-36;2024-12-31;3;141371;INTERCEMENT BRASIL S.A.;Exterior;0;0;0
62.258.884/0001-36;2024-12-31;3;141371;INTERCEMENT BRASIL S.A.;Nordeste;17;186;33
62.258.884/0001-36;2024-12-31;3;141371;INTERCEMENT BRASIL S.A.;Norte;0;0;0
62.258.884/0001-36;2024-12-31;3;141371;INTERCEMENT BRASIL S.A.;Sudeste;155;749;119
62.258.884/0001-36;2024-12-31;3;141371;INTERCEMENT BRASIL S.A.;Sul;25;142;24
62.984.091/0001-02;2024-12-31;6;141816;CRUZEIRO DO SUL EDUCACIONAL S.A.;Centro-Oeste;139;389;85
62.984.091/0001-02;2024-12-31;6;141816;CRUZEIRO DO SUL EDUCACIONAL S.A.;Exterior;0;0;0
62.984.091/0001-02;2024-12-31;6;141816;CRUZEIRO DO SUL EDUCACIONAL S.A.;Nordeste;96;539;97
62.984.091/0001-02;2024-12-31;6;141816;CRUZEIRO DO SUL EDUCACIONAL S.A.;Norte;0;0;0
62.984.091/0001-02;2024-12-31;6;141816;CRUZEIRO DO SUL EDUCACIONAL S.A.;Sudeste;1094;2689;1124
62.984.091/0001-02;2024-12-31;6;141816;CRUZEIRO DO SUL EDUCACIONAL S.A.;Sul;312;927;251
64.904.295/0001-03;2024-02-28;5;139520;CAMIL ALIMENTOS S.A.;Centro-Oeste;193;399;103
64.904.295/0001-03;2024-02-28;5;139520;CAMIL ALIMENTOS S.A.;Exterior;0;0;0
64.904.295/0001-03;2024-02-28;5;139520;CAMIL ALIMENTOS S.A.;Nordeste;85;341;32
64.904.295/0001-03;2024-02-28;5;139520;CAMIL ALIMENTOS S.A.;Norte;13;38;14
64.904.295/0001-03;2024-02-28;5;139520;CAMIL ALIMENTOS S.A.;Sudeste;492;1250;229
64.904.295/0001-03;2024-02-28;5;139520;CAMIL ALIMENTOS S.A.;Sul;664;1507;497
64.904.295/0001-03;2024-02-29;2;133838;CAMIL ALIMENTOS S.A.;Centro-Oeste;193;399;103
64.904.295/0001-03;2024-02-29;2;133838;CAMIL ALIMENTOS S.A.;Exterior;0;0;0
64.904.295/0001-03;2024-02-29;2;133838;CAMIL ALIMENTOS S.A.;Nordeste;85;341;32
64.904.295/0001-03;2024-02-29;2;133838;CAMIL ALIMENTOS S.A.;Norte;13;38;14
64.904.295/0001-03;2024-02-29;2;133838;CAMIL ALIMENTOS S.A.;Sudeste;492;1250;229
64.904.295/0001-03;2024-02-29;2;133838;CAMIL ALIMENTOS S.A.;Sul;664;1507;497
67.010.660/0001-24;2024-12-31;4;142013;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Centro-Oeste;36;74;15
67.010.660/0001-24;2024-12-31;4;142013;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Exterior;0;0;0
67.010.660/0001-24;2024-12-31;4;142013;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Nordeste;15;10;1
67.010.660/0001-24;2024-12-31;4;142013;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Norte;0;0;0
67.010.660/0001-24;2024-12-31;4;142013;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Sudeste;99;211;14
67.010.660/0001-24;2024-12-31;4;142013;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Sul;42;56;15
67.571.414/0001-41;2024-12-31;6;142018;VIVER INCORPORADORA E CONSTRUTORA S.A.;Centro-Oeste;2;2;1
67.571.414/0001-41;2024-12-31;6;142018;VIVER INCORPORADORA E CONSTRUTORA S.A.;Exterior;0;0;0
67.571.414/0001-41;2024-12-31;6;142018;VIVER INCORPORADORA E CONSTRUTORA S.A.;Nordeste;1;0;0
67.571.414/0001-41;2024-12-31;6;142018;VIVER INCORPORADORA E CONSTRUTORA S.A.;Norte;0;0;0
67.571.414/0001-41;2024-12-31;6;142018;VIVER INCORPORADORA E CONSTRUTORA S.A.;Sudeste;16;56;3
67.571.414/0001-41;2024-12-31;6;142018;VIVER INCORPORADORA E CONSTRUTORA S.A.;Sul;0;0;0
67.620.377/0001-14;2024-12-31;2;140354;MINERVA S.A.;Centro-Oeste;2093;1889;306
67.620.377/0001-14;2024-12-31;2;140354;MINERVA S.A.;Exterior;3735;6083;1193
67.620.377/0001-14;2024-12-31;2;140354;MINERVA S.A.;Nordeste;6;41;2
67.620.377/0001-14;2024-12-31;2;140354;MINERVA S.A.;Norte;1484;1243;140
67.620.377/0001-14;2024-12-31;2;140354;MINERVA S.A.;Sudeste;2114;2968;586
67.620.377/0001-14;2024-12-31;2;140354;MINERVA S.A.;Sul;0;0;0
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;Centro-Oeste;0;0;0
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;Exterior;0;0;0
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;Nordeste;0;1;0
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;Norte;0;1;0
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;Sudeste;83;119;12
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;Sul;2;1;0
71.208.516/0001-74;2024-12-31;5;141440;ALGAR TELECOM S/A;Centro-Oeste;29;96;15
71.208.516/0001-74;2024-12-31;5;141440;ALGAR TELECOM S/A;Exterior;0;0;0
71.208.516/0001-74;2024-12-31;5;141440;ALGAR TELECOM S/A;Nordeste;35;156;22
71.208.516/0001-74;2024-12-31;5;141440;ALGAR TELECOM S/A;Norte;0;0;0
71.208.516/0001-74;2024-12-31;5;141440;ALGAR TELECOM S/A;Sudeste;698;2312;486
71.208.516/0001-74;2024-12-31;5;141440;ALGAR TELECOM S/A;Sul;76;260;44
71.476.527/0001-35;2024-12-31;1;138501;CONSTRUTORA TENDA S.A.;Centro-Oeste;80;121;4
71.476.527/0001-35;2024-12-31;1;138501;CONSTRUTORA TENDA S.A.;Exterior;0;0;0
71.476.527/0001-35;2024-12-31;1;138501;CONSTRUTORA TENDA S.A.;Nordeste;228;626;32
71.476.527/0001-35;2024-12-31;1;138501;CONSTRUTORA TENDA S.A.;Norte;0;0;0
71.476.527/0001-35;2024-12-31;1;138501;CONSTRUTORA TENDA S.A.;Sudeste;730;1394;104
71.476.527/0001-35;2024-12-31;1;138501;CONSTRUTORA TENDA S.A.;Sul;109;148;7
73.178.600/0001-18;2024-12-31;3;141700;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Centro-Oeste;0;1;0
73.178.600/0001-18;2024-12-31;3;141700;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Exterior;0;0;0
73.178.600/0001-18;2024-12-31;3;141700;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Nordeste;10;54;12
73.178.600/0001-18;2024-12-31;3;141700;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Norte;1;8;0
73.178.600/0001-18;2024-12-31;3;141700;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Sudeste;1941;3069;667
73.178.600/0001-18;2024-12-31;3;141700;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Sul;143;210;62
75.315.333/0001-09;2024-12-31;3;141793;ATACADÃO S.A.;Centro-Oeste;6355;4619;919
75.315.333/0001-09;2024-12-31;3;141793;ATACADÃO S.A.;Exterior;0;0;0
75.315.333/0001-09;2024-12-31;3;141793;ATACADÃO S.A.;Nordeste;15616;18377;2608
75.315.333/0001-09;2024-12-31;3;141793;ATACADÃO S.A.;Norte;3869;2911;243
75.315.333/0001-09;2024-12-31;3;141793;ATACADÃO S.A.;Sudeste;29189;35127;7251
75.315.333/0001-09;2024-12-31;3;141793;ATACADÃO S.A.;Sul;10145;10170;2954
75.609.123/0001-23;2024-12-31;4;138498;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Centro-Oeste;84;421;121
75.609.123/0001-23;2024-12-31;4;138498;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Exterior;0;0;0
75.609.123/0001-23;2024-12-31;4;138498;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Nordeste;150;505;169
75.609.123/0001-23;2024-12-31;4;138498;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Norte;1;3;15
75.609.123/0001-23;2024-12-31;4;138498;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Sudeste;28;136;34
75.609.123/0001-23;2024-12-31;4;138498;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Sul;170;424;39
76.483.817/0001-20;2024-12-31;7;142113;CIA PARANAENSE DE ENERGIA - COPEL;Centro-Oeste;0;7;0
76.483.817/0001-20;2024-12-31;7;142113;CIA PARANAENSE DE ENERGIA - COPEL;Exterior;0;0;0
76.483.817/0001-20;2024-12-31;7;142113;CIA PARANAENSE DE ENERGIA - COPEL;Nordeste;0;6;1
76.483.817/0001-20;2024-12-31;7;142113;CIA PARANAENSE DE ENERGIA - COPEL;Norte;0;0;0
76.483.817/0001-20;2024-12-31;7;142113;CIA PARANAENSE DE ENERGIA - COPEL;Sudeste;0;12;0
76.483.817/0001-20;2024-12-31;7;142113;CIA PARANAENSE DE ENERGIA - COPEL;Sul;14;4142;1622
76.484.013/0001-45;2024-12-31;7;142046;CIA SANEAMENTO DO PARANA - SANEPAR;Centro-Oeste;0;0;0
76.484.013/0001-45;2024-12-31;7;142046;CIA SANEAMENTO DO PARANA - SANEPAR;Exterior;0;0;0
76.484.013/0001-45;2024-12-31;7;142046;CIA SANEAMENTO DO PARANA - SANEPAR;Nordeste;0;0;0
76.484.013/0001-45;2024-12-31;7;142046;CIA SANEAMENTO DO PARANA - SANEPAR;Norte;0;0;0
76.484.013/0001-45;2024-12-31;7;142046;CIA SANEAMENTO DO PARANA - SANEPAR;Sudeste;0;0;0
76.484.013/0001-45;2024-12-31;7;142046;CIA SANEAMENTO DO PARANA - SANEPAR;Sul;69;2839;1815
76.535.764/0001-43;2024-12-31;9;142020;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Centro-Oeste;3257;2931;494
76.535.764/0001-43;2024-12-31;9;142020;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Exterior;0;0;0
76.535.764/0001-43;2024-12-31;9;142020;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Nordeste;528;1960;519
76.535.764/0001-43;2024-12-31;9;142020;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Norte;114;621;139
76.535.764/0001-43;2024-12-31;9;142020;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Sudeste;506;3654;788
76.535.764/0001-43;2024-12-31;9;142020;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Sul;651;2052;481
79.430.682/0001-22;2024-12-31;4;139377;FARMÁCIA E DROGARIA NISSEI S.A.;Centro-Oeste;0;0;0
79.430.682/0001-22;2024-12-31;4;139377;FARMÁCIA E DROGARIA NISSEI S.A.;Exterior;0;0;0
79.430.682/0001-22;2024-12-31;4;139377;FARMÁCIA E DROGARIA NISSEI S.A.;Nordeste;0;0;0
79.430.682/0001-22;2024-12-31;4;139377;FARMÁCIA E DROGARIA NISSEI S.A.;Norte;0;0;0
79.430.682/0001-22;2024-12-31;4;139377;FARMÁCIA E DROGARIA NISSEI S.A.;Sudeste;441;365;50
79.430.682/0001-22;2024-12-31;4;139377;FARMÁCIA E DROGARIA NISSEI S.A.;Sul;3124;2300;536
80.680.093/0001-81;2024-12-31;2;141428;SENIOR SISTEMAS S.A.;Centro-Oeste;60;104;4
80.680.093/0001-81;2024-12-31;2;141428;SENIOR SISTEMAS S.A.;Exterior;46;117;26
80.680.093/0001-81;2024-12-31;2;141428;SENIOR SISTEMAS S.A.;Nordeste;5;26;8
80.680.093/0001-81;2024-12-31;2;141428;SENIOR SISTEMAS S.A.;Norte;1;0;0
80.680.093/0001-81;2024-12-31;2;141428;SENIOR SISTEMAS S.A.;Sudeste;190;495;50
80.680.093/0001-81;2024-12-31;2;141428;SENIOR SISTEMAS S.A.;Sul;652;979;47
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;Centro-Oeste;0;0;0
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;Exterior;0;4;0
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;Nordeste;181;154;3
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;Norte;305;525;54
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;Sudeste;126;236;31
81.243.735/0001-48;2024-12-31;11;142048;POSITIVO TECNOLOGIA S.A.;Sul;456;804;121
81.616.807/0001-55;2024-12-31;1;138413;GRANJA FARIA S.A.;Centro-Oeste;66;98;19
81.616.807/0001-55;2024-12-31;1;138413;GRANJA FARIA S.A.;Exterior;0;0;0
81.616.807/0001-55;2024-12-31;1;138413;GRANJA FARIA S.A.;Nordeste;0;0;0
81.616.807/0001-55;2024-12-31;1;138413;GRANJA FARIA S.A.;Norte;149;135;5
81.616.807/0001-55;2024-12-31;1;138413;GRANJA FARIA S.A.;Sudeste;310;590;147
81.616.807/0001-55;2024-12-31;1;138413;GRANJA FARIA S.A.;Sul;196;434;63
82.120.676/0001-83;2024-12-31;1;138483;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Centro-Oeste;0;0;0
82.120.676/0001-83;2024-12-31;1;138483;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Exterior;0;0;0
82.120.676/0001-83;2024-12-31;1;138483;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Nordeste;0;0;0
82.120.676/0001-83;2024-12-31;1;138483;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Norte;0;0;0
82.120.676/0001-83;2024-12-31;1;138483;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Sudeste;0;8;2
82.120.676/0001-83;2024-12-31;1;138483;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Sul;243;499;145
82.508.433/0001-17;2024-12-31;5;142015;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Centro-Oeste;0;0;0
82.508.433/0001-17;2024-12-31;5;142015;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Exterior;0;0;0
82.508.433/0001-17;2024-12-31;5;142015;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Nordeste;0;0;0
82.508.433/0001-17;2024-12-31;5;142015;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Norte;0;0;0
82.508.433/0001-17;2024-12-31;5;142015;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Sudeste;0;0;0
82.508.433/0001-17;2024-12-31;5;142015;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Sul;141;1780;775
82.640.558/0001-04;2024-12-31;2;138142;KARSTEN S.A.;Centro-Oeste;0;0;0
82.640.558/0001-04;2024-12-31;2;138142;KARSTEN S.A.;Exterior;1;0;0
82.640.558/0001-04;2024-12-31;2;138142;KARSTEN S.A.;Nordeste;2;0;0
82.640.558/0001-04;2024-12-31;2;138142;KARSTEN S.A.;Norte;0;0;0
82.640.558/0001-04;2024-12-31;2;138142;KARSTEN S.A.;Sudeste;3;2;1
82.640.558/0001-04;2024-12-31;2;138142;KARSTEN S.A.;Sul;836;1126;455
82.643.537/0001-34;2024-12-31;2;138167;ELECTRO ACO ALTONA S.A.;Centro-Oeste;0;0;0
82.643.537/0001-34;2024-12-31;2;138167;ELECTRO ACO ALTONA S.A.;Exterior;0;1;0
82.643.537/0001-34;2024-12-31;2;138167;ELECTRO ACO ALTONA S.A.;Nordeste;0;0;0
82.643.537/0001-34;2024-12-31;2;138167;ELECTRO ACO ALTONA S.A.;Norte;0;0;0
82.643.537/0001-34;2024-12-31;2;138167;ELECTRO ACO ALTONA S.A.;Sudeste;0;0;0
82.643.537/0001-34;2024-12-31;2;138167;ELECTRO ACO ALTONA S.A.;Sul;432;818;111
82.901.000/0001-27;2024-12-31;1;138561;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Centro-Oeste;0;0;0
82.901.000/0001-27;2024-12-31;1;138561;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Exterior;0;3;0
82.901.000/0001-27;2024-12-31;1;138561;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Nordeste;11;21;3
82.901.000/0001-27;2024-12-31;1;138561;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Norte;545;436;44
82.901.000/0001-27;2024-12-31;1;138561;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Sudeste;156;180;23
82.901.000/0001-27;2024-12-31;1;138561;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Sul;1224;2094;235
82.982.075/0001-80;2024-12-31;2;137679;TEXTIL RENAUXVIEW S.A.;Centro-Oeste;0;0;0
82.982.075/0001-80;2024-12-31;2;137679;TEXTIL RENAUXVIEW S.A.;Exterior;0;0;0
82.982.075/0001-80;2024-12-31;2;137679;TEXTIL RENAUXVIEW S.A.;Nordeste;0;0;0
82.982.075/0001-80;2024-12-31;2;137679;TEXTIL RENAUXVIEW S.A.;Norte;0;0;0
82.982.075/0001-80;2024-12-31;2;137679;TEXTIL RENAUXVIEW S.A.;Sudeste;0;0;0
82.982.075/0001-80;2024-12-31;2;137679;TEXTIL RENAUXVIEW S.A.;Sul;95;273;82
83.475.913/0001-91;2024-12-31;3;139857;PBG S/A;Centro-Oeste;25;42;5
83.475.913/0001-91;2024-12-31;3;139857;PBG S/A;Exterior;0;0;0
83.475.913/0001-91;2024-12-31;3;139857;PBG S/A;Nordeste;247;275;28
83.475.913/0001-91;2024-12-31;3;139857;PBG S/A;Norte;1;1;0
83.475.913/0001-91;2024-12-31;3;139857;PBG S/A;Sudeste;208;349;37
83.475.913/0001-91;2024-12-31;3;139857;PBG S/A;Sul;870;1605;274
83.878.892/0001-55;2024-12-31;7;142150;CENTRAIS ELET DE SANTA CATARINA S.A.;Centro-Oeste;0;0;0
83.878.892/0001-55;2024-12-31;7;142150;CENTRAIS ELET DE SANTA CATARINA S.A.;Exterior;0;0;0
83.878.892/0001-55;2024-12-31;7;142150;CENTRAIS ELET DE SANTA CATARINA S.A.;Nordeste;0;0;0
83.878.892/0001-55;2024-12-31;7;142150;CENTRAIS ELET DE SANTA CATARINA S.A.;Norte;0;0;0
83.878.892/0001-55;2024-12-31;7;142150;CENTRAIS ELET DE SANTA CATARINA S.A.;Sudeste;0;0;0
83.878.892/0001-55;2024-12-31;7;142150;CENTRAIS ELET DE SANTA CATARINA S.A.;Sul;393;2482;891
84.429.695/0001-11;2024-12-31;3;141392;WEG S.A.;Centro-Oeste;0;0;0
84.429.695/0001-11;2024-12-31;3;141392;WEG S.A.;Exterior;2812;6221;2154
84.429.695/0001-11;2024-12-31;3;141392;WEG S.A.;Nordeste;0;7;0
84.429.695/0001-11;2024-12-31;3;141392;WEG S.A.;Norte;191;191;10
84.429.695/0001-11;2024-12-31;3;141392;WEG S.A.;Sudeste;2447;3440;477
84.429.695/0001-11;2024-12-31;3;141392;WEG S.A.;Sul;8125;11863;1567
84.683.374/0001-49;2024-12-31;5;141764;TUPY S.A.;Centro-Oeste;0;0;0
84.683.374/0001-49;2024-12-31;5;141764;TUPY S.A.;Exterior;1706;2952;824
84.683.374/0001-49;2024-12-31;5;141764;TUPY S.A.;Nordeste;0;0;0
84.683.374/0001-49;2024-12-31;5;141764;TUPY S.A.;Norte;0;0;0
84.683.374/0001-49;2024-12-31;5;141764;TUPY S.A.;Sudeste;999;2971;882
84.683.374/0001-49;2024-12-31;5;141764;TUPY S.A.;Sul;2921;5644;910
84.683.408/0001-03;2024-12-31;4;142129;DOHLER S.A.;Centro-Oeste;0;0;0
84.683.408/0001-03;2024-12-31;4;142129;DOHLER S.A.;Exterior;0;30;0
84.683.408/0001-03;2024-12-31;4;142129;DOHLER S.A.;Nordeste;0;1;0
84.683.408/0001-03;2024-12-31;4;142129;DOHLER S.A.;Norte;0;0;0
84.683.408/0001-03;2024-12-31;4;142129;DOHLER S.A.;Sudeste;0;0;0
84.683.408/0001-03;2024-12-31;4;142129;DOHLER S.A.;Sul;1134;1232;567
84.683.671/0001-94;2024-12-31;2;141224;WETZEL S.A.;Centro-Oeste;0;0;0
84.683.671/0001-94;2024-12-31;2;141224;WETZEL S.A.;Exterior;0;0;0
84.683.671/0001-94;2024-12-31;2;141224;WETZEL S.A.;Nordeste;0;0;0
84.683.671/0001-94;2024-12-31;2;141224;WETZEL S.A.;Norte;0;0;0
84.683.671/0001-94;2024-12-31;2;141224;WETZEL S.A.;Sudeste;0;1;2
84.683.671/0001-94;2024-12-31;2;141224;WETZEL S.A.;Sul;226;576;133
84.693.183/0001-68;2024-12-31;3;139230;SCHULZ S.A.;Centro-Oeste;0;2;0
84.693.183/0001-68;2024-12-31;3;139230;SCHULZ S.A.;Exterior;0;1;2
84.693.183/0001-68;2024-12-31;3;139230;SCHULZ S.A.;Nordeste;0;1;1
84.693.183/0001-68;2024-12-31;3;139230;SCHULZ S.A.;Norte;0;0;1
84.693.183/0001-68;2024-12-31;3;139230;SCHULZ S.A.;Sudeste;0;3;1
84.693.183/0001-68;2024-12-31;3;139230;SCHULZ S.A.;Sul;1036;1969;442
85.041.333/0001-11;2024-12-31;1;138558;PORTO PONTA DO FELIX S/A;Centro-Oeste;0;0;0
85.041.333/0001-11;2024-12-31;1;138558;PORTO PONTA DO FELIX S/A;Exterior;0;0;0
85.041.333/0001-11;2024-12-31;1;138558;PORTO PONTA DO FELIX S/A;Nordeste;0;0;0
85.041.333/0001-11;2024-12-31;1;138558;PORTO PONTA DO FELIX S/A;Norte;0;0;0
85.041.333/0001-11;2024-12-31;1;138558;PORTO PONTA DO FELIX S/A;Sudeste;0;0;0
85.041.333/0001-11;2024-12-31;1;138558;PORTO PONTA DO FELIX S/A;Sul;67;149;48
85.778.074/0001-06;2024-12-31;3;138108;METALURGICA RIOSULENSE S.A.;Centro-Oeste;0;0;0
85.778.074/0001-06;2024-12-31;3;138108;METALURGICA RIOSULENSE S.A.;Exterior;0;0;0
85.778.074/0001-06;2024-12-31;3;138108;METALURGICA RIOSULENSE S.A.;Nordeste;0;0;0
85.778.074/0001-06;2024-12-31;3;138108;METALURGICA RIOSULENSE S.A.;Norte;0;0;0
85.778.074/0001-06;2024-12-31;3;138108;METALURGICA RIOSULENSE S.A.;Sudeste;1;2;0
85.778.074/0001-06;2024-12-31;3;138108;METALURGICA RIOSULENSE S.A.;Sul;236;454;110
86.375.425/0001-09;2024-12-31;3;141384;METISA METALURGICA TIMBOENSE S.A.;Centro-Oeste;0;0;0
86.375.425/0001-09;2024-12-31;3;141384;METISA METALURGICA TIMBOENSE S.A.;Exterior;0;0;0
86.375.425/0001-09;2024-12-31;3;141384;METISA METALURGICA TIMBOENSE S.A.;Nordeste;1;4;2
86.375.425/0001-09;2024-12-31;3;141384;METISA METALURGICA TIMBOENSE S.A.;Norte;0;0;0
86.375.425/0001-09;2024-12-31;3;141384;METISA METALURGICA TIMBOENSE S.A.;Sudeste;0;0;0
86.375.425/0001-09;2024-12-31;3;141384;METISA METALURGICA TIMBOENSE S.A.;Sul;273;627;173
87.043.832/0001-73;2024-12-31;3;140596;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Centro-Oeste;0;0;0
87.043.832/0001-73;2024-12-31;3;140596;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Exterior;0;0;0
87.043.832/0001-73;2024-12-31;3;140596;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Nordeste;0;0;0
87.043.832/0001-73;2024-12-31;3;140596;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Norte;0;0;0
87.043.832/0001-73;2024-12-31;3;140596;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Sudeste;0;1;3
87.043.832/0001-73;2024-12-31;3;140596;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Sul;0;0;0
87.456.562/0001-22;2024-12-31;1;138655;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Centro-Oeste;3;6;1
87.456.562/0001-22;2024-12-31;1;138655;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Exterior;0;0;0
87.456.562/0001-22;2024-12-31;1;138655;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Nordeste;30;44;11
87.456.562/0001-22;2024-12-31;1;138655;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Norte;0;2;1
87.456.562/0001-22;2024-12-31;1;138655;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Sudeste;0;0;0
87.456.562/0001-22;2024-12-31;1;138655;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Sul;359;687;267
87.762.563/0001-03;2024-12-31;2;139353;CIA HABITASUL DE PARTICIPACOES;Centro-Oeste;0;0;0
87.762.563/0001-03;2024-12-31;2;139353;CIA HABITASUL DE PARTICIPACOES;Exterior;0;0;0
87.762.563/0001-03;2024-12-31;2;139353;CIA HABITASUL DE PARTICIPACOES;Nordeste;0;1;1
