CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Quantidade_Total_Membros;Quantidade_Membros_Remunerados;Bonus_Valor_Minimo;Bonus_Valor_Maximo;Bonus_Valor_Metas_Atingidas;Bonus_Valor_Efetivo;Participacao_Valor_Minimo;Participacao_Valor_Maximo;Participacao_Valor_Metas_Atingidas;Participacao_Valor_Efetivo
45.242.914/0001-05;2024-12-31;3;141338;C&A MODAS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;0.00;8070000.00;5380000.00;3170036.30
45.242.914/0001-05;2024-12-31;3;141338;C&A MODAS S.A.;2021-01-01;2021-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
45.242.914/0001-05;2024-12-31;3;141338;C&A MODAS S.A.;2021-01-01;2021-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
45.242.914/0001-05;2024-12-31;3;141338;C&A MODAS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;0.00;10792949.00;7195299.00;10360000.00
45.365.558/0001-09;2024-12-31;3;141541;VITTIA S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
45.365.558/0001-09;2024-12-31;3;141541;VITTIA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;5.00;5.00;0.00;0.00;0.00;0.00;0.00;2874846.03;2299876.83;0.00
45.365.558/0001-09;2024-12-31;3;141541;VITTIA S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
45.365.558/0001-09;2024-12-31;3;141541;VITTIA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.42;5.42;0.00;0.00;0.00;0.00;0.00;2712118.90;2169695.12;0.00
45.365.558/0001-09;2024-12-31;3;141541;VITTIA S.A.;2021-01-01;2021-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
45.365.558/0001-09;2024-12-31;3;141541;VITTIA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;7.00;7.00;0.00;0.00;0.00;0.00;0.00;2767487.96;2391124.90;0.00
45.365.558/0001-09;2024-12-31;3;141541;VITTIA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;6.00;6.00;0.00;0.00;0.00;0.00;0.00;3162001.05;2529600.84;0.00
45.365.558/0001-09;2024-12-31;3;141541;VITTIA S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
45.453.214/0001-51;2024-12-31;2;139214;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;8.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
45.453.214/0001-51;2024-12-31;2;139214;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;4.00;0.00;3099277.54;2582731.28;2048059.50;0.00;2097509.86;1747924.88;1496900.19
45.453.214/0001-51;2024-12-31;2;139214;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
45.453.214/0001-51;2024-12-31;2;139214;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;8.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
45.453.214/0001-51;2024-12-31;2;139214;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.33;3.33;0.00;1346850.23;1224409.30;738051.17;0.00;0.00;0.00;0.00
45.453.214/0001-51;2024-12-31;2;139214;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
45.453.214/0001-51;2024-12-31;2;139214;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
45.453.214/0001-51;2024-12-31;2;139214;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;2.00;0.00;1496157.43;1360143.12;1415154.60;0.00;0.00;0.00;0.00
45.453.214/0001-51;2024-12-31;2;139214;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
45.453.214/0001-51;2024-12-31;2;139214;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2024-01-01;2024-12-31;Conselho de Administração;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
45.453.214/0001-51;2024-12-31;2;139214;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
45.453.214/0001-51;2024-12-31;2;139214;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;4.00;4.00;0.00;3192255.98;2660213.32;0.00;0.00;2160435.17;1800362.64;0.00
46.119.855/0001-37;2024-12-31;3;142041;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2021-01-01;2021-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
46.119.855/0001-37;2024-12-31;3;142041;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
46.119.855/0001-37;2024-12-31;3;142041;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2021-01-01;2021-12-31;Diretoria Estatutária;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
46.119.855/0001-37;2024-12-31;3;142041;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2022-01-01;2022-12-31;Conselho de Administração;8.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
46.119.855/0001-37;2024-12-31;3;142041;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
46.119.855/0001-37;2024-12-31;3;142041;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2022-01-01;2022-12-31;Diretoria Estatutária;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
46.119.855/0001-37;2024-12-31;3;142041;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2023-01-01;2023-12-31;Conselho de Administração;11.00;11.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
46.119.855/0001-37;2024-12-31;3;142041;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2023-01-01;2023-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
46.119.855/0001-37;2024-12-31;3;142041;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2023-01-01;2023-12-31;Diretoria Estatutária;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;2024-01-01;2024-12-31;Conselho de Administração;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;5.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;2024-01-01;2024-12-31;Conselho de Administração;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;5.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;2024-01-01;2024-12-31;Conselho de Administração;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;5.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
47.508.411/0001-56;2024-12-31;16;141737;CIA BRASILEIRA DE DISTRIBUICAO;2023-01-01;2023-12-31;Conselho de Administração;12.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
47.508.411/0001-56;2024-12-31;16;141737;CIA BRASILEIRA DE DISTRIBUICAO;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;0.00;22176448.00;11088224.00;3900273.00
47.508.411/0001-56;2024-12-31;16;141737;CIA BRASILEIRA DE DISTRIBUICAO;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
47.508.411/0001-56;2024-12-31;16;141737;CIA BRASILEIRA DE DISTRIBUICAO;2022-01-01;2022-12-31;Conselho de Administração;12.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
47.508.411/0001-56;2024-12-31;16;141737;CIA BRASILEIRA DE DISTRIBUICAO;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;0.00;17261355.00;8630678.00;0.00
47.508.411/0001-56;2024-12-31;16;141737;CIA BRASILEIRA DE DISTRIBUICAO;2022-01-01;2022-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
47.508.411/0001-56;2024-12-31;16;141737;CIA BRASILEIRA DE DISTRIBUICAO;2021-01-01;2021-12-31;Conselho de Administração;9.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
47.508.411/0001-56;2024-12-31;16;141737;CIA BRASILEIRA DE DISTRIBUICAO;2021-01-01;2021-12-31;Diretoria Estatutária;2.83;2.83;0.00;0.00;0.00;0.00;0.00;28981131.30;14490565.65;6994532.46
47.508.411/0001-56;2024-12-31;16;141737;CIA BRASILEIRA DE DISTRIBUICAO;2021-01-01;2021-12-31;Conselho Fiscal;2.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
47.508.411/0001-56;2024-12-31;16;141737;CIA BRASILEIRA DE DISTRIBUICAO;2024-01-01;2024-12-31;Conselho de Administração;8.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
47.508.411/0001-56;2024-12-31;16;141737;CIA BRASILEIRA DE DISTRIBUICAO;2024-01-01;2024-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
47.508.411/0001-56;2024-12-31;16;141737;CIA BRASILEIRA DE DISTRIBUICAO;2024-01-01;2024-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;0.00;22186330.00;11093165.00;0.00
47.960.950/0001-21;2024-12-31;3;141146;MAGAZINE LUIZA S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
47.960.950/0001-21;2024-12-31;3;141146;MAGAZINE LUIZA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;6.00;6.00;0.00;0.00;0.00;0.00;0.00;10000000.00;10000000.00;0.00
47.960.950/0001-21;2024-12-31;3;141146;MAGAZINE LUIZA S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
47.960.950/0001-21;2024-12-31;3;141146;MAGAZINE LUIZA S.A.;2022-01-01;2022-12-31;Conselho de Administração;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
47.960.950/0001-21;2024-12-31;3;141146;MAGAZINE LUIZA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;6.00;6.00;0.00;0.00;0.00;0.00;0.00;10000000.00;10000000.00;5068992.00
47.960.950/0001-21;2024-12-31;3;141146;MAGAZINE LUIZA S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
47.960.950/0001-21;2024-12-31;3;141146;MAGAZINE LUIZA S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
47.960.950/0001-21;2024-12-31;3;141146;MAGAZINE LUIZA S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
47.960.950/0001-21;2024-12-31;3;141146;MAGAZINE LUIZA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;6.00;6.00;0.00;0.00;0.00;0.00;0.00;10000000.00;10000000.00;0.00
47.960.950/0001-21;2024-12-31;3;141146;MAGAZINE LUIZA S.A.;2024-01-01;2024-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
47.960.950/0001-21;2024-12-31;3;141146;MAGAZINE LUIZA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;6.00;6.00;0.00;0.00;0.00;0.00;0.00;10080000.00;10080000.00;0.00
47.960.950/0001-21;2024-12-31;3;141146;MAGAZINE LUIZA S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
49.263.189/0001-02;2024-12-31;1;138799;HELBOR EMPREENDIMENTOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
49.263.189/0001-02;2024-12-31;1;138799;HELBOR EMPREENDIMENTOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;10.33;10.33;0.00;0.00;0.00;0.00;4108000.00;6162000.00;5135000.00;5253105.00
49.263.189/0001-02;2024-12-31;1;138799;HELBOR EMPREENDIMENTOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;6.67;6.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
49.263.189/0001-02;2024-12-31;1;138799;HELBOR EMPREENDIMENTOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;11.00;11.00;0.00;0.00;0.00;0.00;3976300.00;5964450.00;4970375.00;5113589.38
49.263.189/0001-02;2024-12-31;1;138799;HELBOR EMPREENDIMENTOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;6.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
49.263.189/0001-02;2024-12-31;1;138799;HELBOR EMPREENDIMENTOS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;11.00;11.00;0.00;0.00;0.00;0.00;2122897.88;5316955.00;3032711.26;3810000.00
49.263.189/0001-02;2024-12-31;1;138799;HELBOR EMPREENDIMENTOS S.A.;2024-01-01;2024-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
49.263.189/0001-02;2024-12-31;1;138799;HELBOR EMPREENDIMENTOS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;10.00;10.00;0.00;0.00;0.00;0.00;4274000.00;6411000.00;6411000.00;0.00
49.263.189/0001-02;2024-12-31;1;138799;HELBOR EMPREENDIMENTOS S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
49.669.856/0001-43;2024-12-31;1;138690;VESTE S.A. ESTILO;2023-01-01;2023-12-31;Conselho de Administração;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
49.669.856/0001-43;2024-12-31;1;138690;VESTE S.A. ESTILO;2023-01-01;2023-12-31;Diretoria Estatutária;6.00;6.00;0.00;5000000.00;5000000.00;0.00;0.00;0.00;0.00;0.00
49.669.856/0001-43;2024-12-31;1;138690;VESTE S.A. ESTILO;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
49.669.856/0001-43;2024-12-31;1;138690;VESTE S.A. ESTILO;2022-01-01;2022-12-31;Conselho de Administração;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
49.669.856/0001-43;2024-12-31;1;138690;VESTE S.A. ESTILO;2022-01-01;2022-12-31;Diretoria Estatutária;5.92;5.92;0.00;7500000.00;7500000.00;1846000.00;0.00;0.00;0.00;0.00
49.669.856/0001-43;2024-12-31;1;138690;VESTE S.A. ESTILO;2022-01-01;2022-12-31;Conselho Fiscal;0.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
49.669.856/0001-43;2024-12-31;1;138690;VESTE S.A. ESTILO;2021-01-01;2021-12-31;Conselho de Administração;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
49.669.856/0001-43;2024-12-31;1;138690;VESTE S.A. ESTILO;2021-01-01;2021-12-31;Diretoria Estatutária;5.58;5.58;0.00;7500000.00;7500000.00;1000000.00;0.00;0.00;0.00;0.00
49.669.856/0001-43;2024-12-31;1;138690;VESTE S.A. ESTILO;2021-01-01;2021-12-31;Conselho Fiscal;1.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
49.669.856/0001-43;2024-12-31;1;138690;VESTE S.A. ESTILO;2024-01-01;2024-12-31;Conselho de Administração;6.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
49.669.856/0001-43;2024-12-31;1;138690;VESTE S.A. ESTILO;2024-01-01;2024-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
49.669.856/0001-43;2024-12-31;1;138690;VESTE S.A. ESTILO;2024-01-01;2024-12-31;Diretoria Estatutária;5.00;5.00;0.00;3800000.00;3800000.00;0.00;0.00;0.00;0.00;0.00
50.564.053/0001-03;2024-12-31;5;141843;BOMBRIL S.A.;2024-01-01;2024-12-31;Conselho de Administração;4.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.564.053/0001-03;2024-12-31;5;141843;BOMBRIL S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.564.053/0001-03;2024-12-31;5;141843;BOMBRIL S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;4.17;4.17;1745980.00;10912380.00;4364952.00;0.00;0.00;0.00;0.00;0.00
50.564.053/0001-03;2024-12-31;5;141843;BOMBRIL S.A.;2023-01-01;2023-12-31;Conselho de Administração;4.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.564.053/0001-03;2024-12-31;5;141843;BOMBRIL S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.564.053/0001-03;2024-12-31;5;141843;BOMBRIL S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;2.80;2.80;1883145.00;11769660.00;4707864.00;0.00;0.00;0.00;0.00;0.00
50.564.053/0001-03;2024-12-31;5;141843;BOMBRIL S.A.;2022-01-01;2022-12-31;Conselho de Administração;4.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.564.053/0001-03;2024-12-31;5;141843;BOMBRIL S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.564.053/0001-03;2024-12-31;5;141843;BOMBRIL S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.92;4.92;0.00;4539845.00;3783204.00;0.00;0.00;1030363.00;858635.00;3160688.00
50.564.053/0001-03;2024-12-31;5;141843;BOMBRIL S.A.;2021-01-01;2021-12-31;Conselho de Administração;4.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.564.053/0001-03;2024-12-31;5;141843;BOMBRIL S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.10;3.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.564.053/0001-03;2024-12-31;5;141843;BOMBRIL S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.42;4.42;0.00;1372000.00;1143333.33;663902.00;0.00;2009126.00;1722108.00;0.00
50.746.577/0001-15;2024-12-31;5;141352;COSAN S.A.;2024-01-01;2024-12-31;Conselho de Administração;9.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.746.577/0001-15;2024-12-31;5;141352;COSAN S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.746.577/0001-15;2024-12-31;5;141352;COSAN S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;4.00;4.00;0.00;11835036.00;5260016.00;0.00;0.00;19932494.00;8858886.00;0.00
50.746.577/0001-15;2024-12-31;5;141352;COSAN S.A.;2023-01-01;2023-12-31;Conselho de Administração;9.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.746.577/0001-15;2024-12-31;5;141352;COSAN S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;4.00;0.00;11314566.00;5041140.00;12182970.01;0.00;19055921.00;8477298.00;14848370.82
50.746.577/0001-15;2024-12-31;5;141352;COSAN S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.746.577/0001-15;2024-12-31;5;141352;COSAN S.A.;2022-01-01;2022-12-31;Conselho de Administração;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.746.577/0001-15;2024-12-31;5;141352;COSAN S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;0.00;15553627.00;9637634.00;15065644.00;0.00;16786796.00;7440798.00;15346021.00
50.746.577/0001-15;2024-12-31;5;141352;COSAN S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.746.577/0001-15;2024-12-31;5;141352;COSAN S.A.;2021-01-01;2021-12-31;Conselho de Administração;9.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.746.577/0001-15;2024-12-31;5;141352;COSAN S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.746.577/0001-15;2024-12-31;5;141352;COSAN S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;3.00;0.00;15954914.00;0.00;19645531.00;0.00;11362113.00;0.00;7531937.00
50.926.955/0001-42;2024-12-31;2;140852;VULCABRAS S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.926.955/0001-42;2024-12-31;2;140852;VULCABRAS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;6.00;5.00;2786449.00;11781216.00;5572898.00;0.00;0.00;0.00;0.00;0.00
50.926.955/0001-42;2024-12-31;2;140852;VULCABRAS S.A.;2024-01-01;2024-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.926.955/0001-42;2024-12-31;2;140852;VULCABRAS S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.926.955/0001-42;2024-12-31;2;140852;VULCABRAS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;6.00;5.00;3007611.00;8021310.00;6015221.00;0.00;0.00;0.00;0.00;0.00
50.926.955/0001-42;2024-12-31;2;140852;VULCABRAS S.A.;2023-01-01;2023-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.926.955/0001-42;2024-12-31;2;140852;VULCABRAS S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.926.955/0001-42;2024-12-31;2;140852;VULCABRAS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;6.83;5.00;3074525.36;8823576.07;614900.71;5983855.15;0.00;0.00;0.00;0.00
50.926.955/0001-42;2024-12-31;2;140852;VULCABRAS S.A.;2022-01-01;2022-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.926.955/0001-42;2024-12-31;2;140852;VULCABRAS S.A.;2021-01-01;2021-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50.926.955/0001-42;2024-12-31;2;140852;VULCABRAS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;7.00;6.00;2375072.00;7025271.00;4700145.00;4991972.02;0.00;0.00;0.00;0.00
50.926.955/0001-42;2024-12-31;2;140852;VULCABRAS S.A.;2021-01-01;2021-12-31;Conselho Fiscal;1.25;1.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
